is_trans.cases_on,220,160,24,124,1,54,2,2,2,1
is_antisymm.rec_on,228,179,24,127,2,68,3,3,2,1
prod.inhabited,248,157,35,115,2,45,3,3,2,1
nat.pred._sunfold,79,58,13,40,1,18,4,3,3,1
let_body_eq,59,61,25,25,1,46,2,2,2,1
is_antisymm.cases_on,228,179,24,127,2,68,3,3,2,1
ite,164,134,40,99,2,42,3,3,3,1
io.handle,279,392,13,167,10,264,12,6,3,2
or.comm,333,205,14,144,2,41,5,4,3,1
has_monad_lift_t.cases_on,219,153,24,118,1,49,2,2,2,1
has_monad_lift.cases_on,219,153,24,118,1,49,2,2,2,1
has_monad_lift.rec_on,219,153,24,118,1,49,2,2,2,1
has_monad_lift_t.rec_on,219,153,24,118,1,49,2,2,2,1
or.imp_left,210,130,34,109,1,29,4,3,3,1
or.imp_right,208,130,33,109,1,29,4,3,3,1
decidable.to_bool,159,131,16,100,3,47,6,5,3,1
left_identity.equations._eqn_1,91,69,18,62,1,35,2,2,2,1
total.equations._eqn_1,86,82,21,61,2,51,4,4,3,1
monad_io_random.cases_on,195,1109,17,112,15,1036,21,7,4,1
right_identity.equations._eqn_1,91,70,20,62,1,35,2,2,2,1
iff_subst,224,153,36,116,2,51,3,3,2,1
psum.rec_on,261,171,32,136,1,49,3,3,3,1
sum.rec_on,262,171,32,137,1,49,3,3,3,1
monad_io_random.rec_on,195,1109,17,112,15,1036,21,7,4,1
io.process.spawn_args.env._default.equations._eqn_1,80,1035,6,64,15,1026,22,7,4,1
except.rec_on,262,171,32,137,1,49,3,3,3,1
eq.to_iff,243,158,21,128,2,44,3,3,2,1
heq_of_eq,250,154,25,143,2,47,3,2,2,1
irrefl,190,135,24,126,2,39,2,2,2,1
int.to_nat,80,72,11,47,2,33,6,5,4,1
int.to_nat._main,80,72,11,47,2,33,6,5,4,1
subsingleton.drec,223,135,36,138,2,47,3,3,2,1
subsingleton.drec_on,222,140,36,138,2,51,3,3,2,1
is_distinct.rec_on,264,204,36,154,3,71,3,3,2,1
int.to_nat._sunfold,80,72,11,47,2,33,6,5,4,1
is_asymm.asymm,237,161,31,171,2,50,2,2,2,1
absurd.equations._eqn_1,66,60,18,43,2,35,2,2,2,1
int.zero.equations._eqn_1,42,62,4,32,3,53,8,5,4,1
is_distinct.cases_on,264,204,36,154,3,71,3,3,2,1
subsingleton.dcases_on,222,140,36,138,2,51,3,3,2,1
classical.inhabited_of_exists._proof_1,174,117,23,98,2,34,3,3,2,1
decidable.cases_on,208,149,40,126,2,50,3,3,3,1
tactic.interactive.case_tag.match_result.sizeof,84,58,9,50,2,32,7,4,5,1
subsingleton_info.no_confusion_type,198,127,60,92,3,30,5,4,3,1
monad_io.handle,288,416,19,167,10,264,12,6,3,1
std_gen.no_confusion_type,198,131,60,92,3,34,5,4,3,1
equivalence,145,59,45,46,1,6,2,2,2,1
feature_search.predictor_type.sizeof,84,58,9,50,2,32,7,4,5,1
tactic.delta_config.no_confusion_type,204,144,60,96,4,42,7,4,4,1
widget.mouse_event_kind.sizeof,84,58,9,50,2,32,7,4,5,1
ematch_config.no_confusion_type,198,131,60,92,3,34,5,4,3,1
pos.no_confusion_type,198,131,60,92,3,34,5,4,3,1
feature_search.predictor_cfg.no_confusion_type,204,164,60,96,5,64,9,6,4,1
vm_decl_kind.sizeof,84,58,9,50,2,32,7,4,5,1
io.process.stdio.sizeof,84,58,9,50,2,32,7,4,5,1
reader_t.cases_on,277,175,32,137,1,45,2,2,2,1
tactic.new_goals.sizeof,84,58,9,50,2,32,7,4,5,1
monad_io_terminal.cases_on,199,1099,17,119,14,1025,20,8,4,1
rsimp.config.no_confusion_type,204,1446,60,96,16,1354,23,8,5,1
ordering.sizeof,84,58,9,50,2,32,7,4,5,1
tactic.simp_intros_config.no_confusion_type,204,209,60,96,5,112,8,5,4,1
subtype.tag_irrelevant,181,133,33,113,2,60,3,3,2,1
environment.implicit_infer_kind.sizeof,84,58,9,50,2,32,7,4,5,1
reader_t.rec_on,277,175,32,137,1,45,2,2,2,1
is_trichotomous.cases_on,234,211,24,139,3,90,5,4,3,1
monad_io_terminal.rec_on,199,1099,17,119,14,1025,20,8,4,1
function.surjective.equations._eqn_1,104,104,29,79,3,62,4,3,2,1
is_trichotomous.rec_on,234,211,24,139,3,90,5,4,3,1
eq.symm,226,126,26,123,1,27,2,2,2,1
and.dcases_on,291,151,62,143,1,35,2,2,2,1
well_founded.fix._proof_1,-101
tactic.interactive.case_tag.cases_on,193,1459,34,125,15,1377,23,9,5,1
commutative.equations._eqn_1,101,73,22,70,1,37,2,2,2,1
set.has_emptyc.equations._eqn_1,73,77,7,57,3,46,3,3,2,1
monad_run.cases_on,222,158,25,124,1,51,2,2,2,1
or_comm,333,205,14,144,2,41,5,4,3,1
is_symm_op.symm_op,312,211,39,201,2,61,3,3,2,1
and.drec_on,291,151,62,143,1,35,2,2,2,1
is_symm_op.rec_on,272,214,33,152,2,72,3,3,2,1
and.drec,293,151,62,143,1,34,2,2,2,1
monad_run.rec_on,222,158,25,124,1,51,2,2,2,1
is_symm_op.cases_on,272,214,33,152,2,72,3,3,2,1
smt.select.equations._eqn_1,52,51,17,32,1,31,2,2,2,1
dite,168,135,31,104,2,45,3,3,3,1
psum.cases_on,278,175,52,150,1,49,3,3,3,1
as_true,158,125,16,98,3,38,4,4,3,1
except.cases_on,279,175,52,151,1,49,3,3,3,1
sum.cases_on,279,175,52,151,1,49,3,3,3,1
except_t.cases_on,294,197,32,144,2,69,4,3,3,1
is_trans.trans,267,153,43,179,1,42,2,2,2,1
has_andthen.cases_on,282,185,33,140,1,49,2,2,2,1
refl_of,167,107,22,98,1,28,2,2,2,1
random_gen.cases_on,202,173,17,122,3,87,5,5,3,1
as_false,158,125,16,98,3,38,4,4,3,1
io.process.stdio.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
list.empty._main,161,119,16,92,2,38,6,4,4,1
list.empty._sunfold,161,119,16,92,2,38,6,4,4,1
monad_except_adapter.adapt_except,435,268,50,255,1,57,2,2,2,1
int.one.equations._eqn_1,49,63,5,38,3,54,8,5,4,1
tactic.new_goals.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
is_associative.cases_on,235,194,24,138,2,75,3,3,2,1
has_andthen.rec_on,282,185,33,140,1,49,2,2,2,1
random_gen.rec_on,202,173,17,122,3,87,5,5,3,1
xor.equations._eqn_1,76,89,14,53,4,61,5,5,3,1
is_right_cancel.cases_on,248,201,24,141,2,78,3,3,2,1
nat.decidable_eq._match_1._proof_2,255,148,23,146,2,46,4,3,3,1
monad_reader_adapter.adapt_reader,435,268,50,255,1,57,2,2,2,1
widget.mouse_event_kind.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
is_left_inv.left_inv,344,234,41,207,2,62,3,3,2,1
vm_decl_kind.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
environment.implicit_infer_kind.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
is_antisymm.antisymm,277,173,36,189,2,55,3,3,2,1
is_right_cancel.rec_on,248,201,24,141,2,78,3,3,2,1
feature_search.predictor_type.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
ordering.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
is_associative.rec_on,235,194,24,138,2,75,3,3,2,1
is_right_inv.right_inv,344,233,42,207,2,62,3,3,2,1
tactic.interactive.case_tag.match_result.has_sizeof_inst,108,79,10,63,3,48,8,5,5,1
flip.equations._eqn_1,78,71,36,61,1,37,2,2,2,1
is_left_cancel.rec_on,239,197,24,136,2,76,3,3,2,1
is_left_cancel.cases_on,239,197,24,136,2,76,3,3,2,1
except_t.rec_on,294,197,32,144,2,69,4,3,3,1
expr.coord.cases_on,358,189,87,161,1,48,10,10,10,1
function.comp.equations._eqn_1,71,67,37,49,1,36,2,2,2,1
expr.coord.rec_on,358,189,87,161,1,48,10,10,10,1
reader_t.failure,274,380,41,173,11,245,12,5,2,1
io.process.spawn_args.rec_on,171,1126,11,123,16,1069,24,9,5,1
string.iterator.extract._match_1,193,1064,16,125,13,992,20,7,4,1
classical.exists_true_of_nonempty,195,123,22,122,3,36,4,4,2,1
nat.one_succ_zero,41,49,4,31,2,40,5,3,3,1
io.process.spawn_args.cases_on,171,1126,11,123,16,1069,24,9,5,1
id.monad_run.equations._eqn_1,124,109,13,102,2,62,3,3,2,1
ne_true_of_not,183,124,19,96,3,33,3,2,2,1
symm,247,153,40,160,1,36,2,2,2,1
has_bind.and_then,260,164,62,171,1,43,2,2,2,1
heq.subst,290,183,62,164,1,44,2,2,2,1
function.left_id,69,59,18,44,1,31,2,2,2,1
state_t.cases_on,299,204,32,150,2,66,3,3,2,1
list.empty,161,119,16,92,2,38,6,4,4,1
has_monad_lift_to_has_coe,-101
applicative.rec_on,240,256,17,145,6,161,7,4,2,1
applicative.cases_on,240,256,17,145,6,161,7,4,2,1
function.comp.left_id,69,59,18,44,1,31,2,2,2,1
function.comp.right_id,69,59,18,44,1,31,2,2,2,1
not_of_not_not_not,48,31,15,18,1,10,1,1,1,1
function.left_inverse.equations._eqn_1,93,83,26,63,2,47,3,2,2,1
has_bind.seq,260,164,62,171,1,43,2,2,2,1
function.right_id,69,59,18,44,1,31,2,2,2,1
state_t.rec_on,299,204,32,150,2,66,3,3,2,1
eq.trans,218,122,41,121,1,31,2,2,2,1
eq.drec,310,171,55,194,1,35,2,2,2,1
eq.dcases_on,312,173,62,194,1,37,2,2,2,1
bool.no_confusion_type,96,57,20,36,1,16,3,3,3,1
unification_hint.no_confusion_type,218,162,61,110,4,60,6,5,3,1
function.uncurry,230,147,45,99,1,33,2,2,2,1
iff.decidable._proof_4,130,88,33,57,2,29,2,2,2,1
state_t.failure,302,414,43,194,12,266,13,5,2,1
functor.map_const_rev,280,187,57,155,1,52,2,2,2,1
eq.drec_on,312,173,62,194,1,37,2,2,2,1
Exists.dcases_on,316,174,62,164,1,39,2,2,2,1
monad_io.monad,322,433,29,210,10,264,12,6,3,1
cast_eq,190,140,18,109,2,49,3,2,2,1
option.bind._main,166,101,33,98,1,29,4,3,3,1
type_eq_of_heq,317,199,39,181,2,54,3,2,2,1
is_distinct.distinct,273,202,23,176,3,68,3,3,2,1
Exists.drec_on,316,174,62,164,1,39,2,2,2,1
monad_io_environment.rec_on,215,1124,17,126,15,1045,22,8,4,1
monad_io_environment.cases_on,215,1124,17,126,15,1045,22,8,4,1
exists_unique.equations._eqn_1,127,121,29,92,4,75,5,3,2,1
Exists.drec,318,173,62,164,1,37,2,2,2,1
option.bind._sunfold,166,101,33,98,1,29,4,3,3,1
arbitrary.equations._eqn_1,126,107,14,90,2,46,3,3,2,1
set.has_mem.equations._eqn_1,123,105,14,91,2,55,3,3,2,1
trans_rel_left,213,123,52,114,1,35,2,2,2,1
or.resolve_right,164,107,27,70,2,27,3,3,3,1
or.resolve_left,163,107,27,69,2,27,3,3,3,1
iff.drec_on,319,180,63,164,1,41,2,2,2,1
list.tail._main,170,109,24,94,1,29,4,3,3,1
transitive.equations._eqn_1,114,71,37,78,1,37,2,2,2,1
total_of,257,179,38,169,2,54,4,3,3,1
list.filter_map._match_1,187,127,30,102,2,47,5,3,4,1
iff.dcases_on,319,180,63,164,1,41,2,2,2,1
int.has_zero.equations._eqn_1,70,80,6,53,4,69,9,5,4,1
is_dec_eq.equations._eqn_1,136,106,26,95,3,59,5,3,3,1
iff.drec,321,178,63,164,1,38,2,2,2,1
list.tail._sunfold,170,109,24,94,1,29,4,3,3,1
anti_symmetric.equations._eqn_1,122,88,30,85,2,48,3,2,2,1
function.comp_app,66,59,30,39,1,35,2,2,2,1
is_trichotomous.trichotomous,284,201,31,199,3,75,5,4,3,1
nat.lt.step,65,75,7,44,2,54,5,4,3,1
is_symm_op_of_is_commutative,-101
functor.rec_on,217,172,17,131,1,69,2,2,2,1
heq.symm,341,214,43,209,1,40,2,2,2,1
is_refl.drec,292,172,50,176,1,39,2,2,2,1
functor.cases_on,217,172,17,131,1,69,2,2,2,1
is_left_inv.cases_on,315,242,43,167,2,72,3,3,2,1
imp_eq_true_of_eq,328,239,31,189,3,52,4,3,2,1
is_refl.dcases_on,292,175,54,176,1,42,2,2,2,1
is_right_inv.rec_on,314,241,43,167,2,72,3,3,2,1
is_right_inv.cases_on,314,241,43,167,2,72,3,3,2,1
is_refl.drec_on,292,175,54,176,1,42,2,2,2,1
is_left_inv.rec_on,315,242,43,167,2,72,3,3,2,1
iff.symm,210,138,26,95,1,26,2,2,2,1
has_well_founded.wf,478,295,60,353,3,87,4,3,2,1
decidable.by_cases,168,132,31,104,2,44,3,3,3,1
list.tail,170,109,24,94,1,29,4,3,3,1
monad_state.lift,299,256,36,225,3,108,4,3,2,1
except.to_bool._main,222,157,19,125,2,46,6,5,3,1
function.comp_left.equations._eqn_1,83,73,33,62,1,39,2,2,2,1
classical.strong_indefinite_description._proof_2,97,74,27,54,3,49,3,3,2,1
subtype.has_repr,327,1165,46,188,14,1011,19,7,4,1
subrelation.equations._eqn_1,90,68,32,63,1,37,2,2,2,1
except.to_bool._sunfold,222,157,19,125,2,46,6,5,3,1
function.injective.equations._eqn_1,132,95,39,88,2,49,3,2,2,1
id_bind.equations._eqn_1,51,51,17,32,1,31,2,2,2,1
function.comp_right.equations._eqn_1,82,73,38,63,1,38,2,2,2,1
subtype.has_to_string,327,1165,46,188,14,1011,19,7,4,1
eq.mpr._proof_1,220,128,20,121,1,29,2,2,2,1
bnot.equations._eqn_1,35,43,3,25,2,34,4,3,3,1
bnot._main.equations._eqn_1,35,43,3,25,2,34,4,3,3,1
bnot.equations._eqn_2,35,43,3,25,2,34,5,3,3,1
bnot._main.equations._eqn_2,35,43,3,25,2,34,5,3,3,1
monad_io.fail,333,438,35,228,10,268,12,6,3,1
string.iterator_imp.no_confusion_type,225,1069,62,120,13,979,18,7,4,1
inhabited.no_confusion_type,221,130,49,124,2,23,3,3,2,1
option.bind,166,101,33,98,1,29,4,3,3,1
tactic.rewrite_cfg.no_confusion_type,268,269,87,129,9,144,21,10,7,1
lift_fn_range,247,176,52,140,2,50,3,2,2,1
bin_tree.rec_on,297,192,33,159,1,60,4,4,4,1
plift.no_confusion_type,221,130,49,124,2,23,3,3,2,1
has_zero.no_confusion_type,221,130,49,127,2,23,3,3,2,1
fun_info.no_confusion_type,236,193,62,128,6,92,10,6,4,1
ulift.no_confusion_type,221,130,49,127,2,23,3,3,2,1
smt_pre_config.no_confusion_type,268,1481,87,129,17,1365,25,9,5,1
has_one.no_confusion_type,221,130,49,127,2,23,3,3,2,1
has_emptyc.no_confusion_type,221,130,49,127,2,23,3,3,2,1
ne_self_iff_false,207,128,21,130,3,44,3,3,2,1
punit.decidable_eq,214,142,24,136,4,63,5,4,3,1
subsingleton_prop.equations._eqn_1,129,89,13,90,2,48,3,3,2,1
int.has_one.equations._eqn_1,77,81,7,59,4,70,9,5,4,1
is_associative.assoc,289,189,38,198,2,61,3,3,2,1
well_founded.dcases_on,309,201,54,186,2,68,3,3,2,1
tactic.dsimp_config.cases_on,197,212,11,145,4,127,11,7,7,1
is_left_cancel.left_cancel,306,194,36,205,2,61,3,3,2,1
well_founded.drec,309,200,50,186,2,67,3,3,2,1
irrefl_of,190,135,24,126,2,39,2,2,2,1
well_founded.drec_on,309,201,54,186,2,68,3,3,2,1
cast.equations._eqn_1,187,140,26,113,2,51,3,2,2,1
combinator.S.equations._eqn_1,75,64,37,44,1,38,2,2,2,1
tactic.dsimp_config.rec_on,197,212,11,145,4,127,11,7,7,1
is_right_cancel.right_cancel,317,198,44,212,2,63,3,3,2,1
right_inverse.equations._eqn_1,98,74,30,68,1,36,2,2,2,1
int.neg_of_nat,95,76,15,52,2,32,7,5,4,1
int.neg_of_nat._main,95,76,15,52,2,32,7,5,4,1
acc.rec_on,290,207,33,161,1,63,2,2,2,1
preorder.lt._default,57,44,20,13,2,9,2,2,2,1
inv_image.equations._eqn_1,89,77,39,67,1,41,2,2,2,1
unification_constraint.no_confusion_type,280,179,97,135,3,25,4,3,2,1
int.neg_of_nat._sunfold,95,76,15,52,2,32,7,5,4,1
monad_except.orelse,330,216,62,170,1,51,2,2,2,1
exists.intro.equations._eqn_1,153,118,23,108,2,52,3,3,2,1
or.dcases_on,323,174,94,169,1,43,4,3,3,1
except.to_bool,222,157,19,125,2,46,6,5,3,1
string.iterator.extract_core._match_1,214,1066,20,119,12,984,19,7,4,1
asymm,274,187,42,191,2,50,2,2,2,1
option_t.monad_map,284,347,45,141,10,229,12,6,3,1
or.neg_resolve_right,172,117,28,84,2,28,3,3,3,1
or.drec_on,323,174,94,169,1,43,4,3,3,1
or.neg_resolve_left,173,125,28,88,2,29,3,3,3,1
or.drec,323,174,81,169,1,43,4,3,3,1
sigma.snd,575,292,63,361,1,42,2,2,2,1
io.fail,375,1451,31,246,23,1240,31,8,4,2
bin_tree.cases_on,331,207,58,183,1,57,4,4,4,1
psigma.snd,550,288,63,357,1,43,2,2,2,1
subtype.property,550,288,63,357,1,43,2,2,2,1
to_string.equations._eqn_1,146,1077,19,111,14,1011,19,7,4,1
io_core_is_monad,322,458,24,215,10,267,12,6,3,2
nonempty_of_inhabited.equations._eqn_1,153,126,16,110,3,58,4,3,2,1
repr.equations._eqn_1,146,1077,19,111,14,1011,19,7,4,1
decidable.is_false.inj_arrow,39,77,12,4,4,67,5,4,3,1
psigma.mk_skip_left,487,427,56,268,3,150,4,4,3,1
functor.map_const._default,83,53,25,35,0,20,1,1,1,1
sizeof.equations._eqn_1,147,131,19,113,3,64,5,4,3,1
has_to_string.no_confusion_type,236,1094,52,149,14,990,19,7,4,1
monad_functor.monad_map,470,285,54,301,1,61,2,2,2,1
is_cond_right_inv.right_inv,467,311,62,280,2,75,3,3,2,1
has_repr.no_confusion_type,236,1094,52,149,14,990,19,7,4,1
monad_io_is_monad,331,458,34,215,10,265,12,6,3,1
monad_functor_t.monad_map,470,285,54,301,1,61,2,2,2,1
has_inv.no_confusion_type,233,140,53,143,2,25,3,3,2,1
has_sizeof.no_confusion_type,236,154,52,147,3,39,5,4,3,1
monad_except.cases_on,282,206,25,154,1,66,2,2,2,1
prod.map,285,177,79,119,1,38,2,2,2,1
has_neg.no_confusion_type,233,140,53,143,2,25,3,3,2,1
is_cond_left_inv.left_inv,467,312,60,280,2,75,3,3,2,1
monad_except.rec_on,282,206,25,154,1,66,2,2,2,1
bit1,221,147,40,114,2,36,3,2,2,1
antisymm,323,203,47,214,2,55,3,3,2,1
band.equations._eqn_1,37,50,4,25,2,35,5,3,3,1
band._main.equations._eqn_1,37,50,4,25,2,35,5,3,3,1
band.equations._eqn_2,37,50,4,25,2,35,4,3,3,1
band._main.equations._eqn_2,37,50,4,25,2,35,4,3,3,1
io.mode.sizeof,104,69,10,62,2,35,8,5,6,1
bor.equations._eqn_1,37,50,4,25,2,35,4,3,3,1
bor._main.equations._eqn_1,37,50,4,25,2,35,4,3,3,1
bor.equations._eqn_2,37,50,4,25,2,35,4,3,3,1
bor._main.equations._eqn_2,37,50,4,25,2,35,4,3,3,1
reader_t.adapt,368,397,68,204,9,216,10,4,2,1
except.to_option._main,256,175,27,147,2,56,6,5,3,1
left_cancelative.equations._eqn_1,143,87,37,93,1,40,2,2,2,1
except.to_option._sunfold,256,175,27,147,2,56,6,5,3,1
associative.equations._eqn_1,115,81,32,82,1,41,2,2,2,1
right_cancelative.equations._eqn_1,147,89,38,95,1,41,2,2,2,1
int.of_nat_zero,42,62,4,32,3,53,8,5,4,1
bxor,87,53,15,32,1,14,4,3,3,1
bxor._main,87,53,15,32,1,14,4,3,3,1
is_linear_order.dcases_on,377,313,63,204,9,166,11,5,3,1
monad_state.cases_on,279,264,28,171,3,117,4,3,2,1
is_idempotent.dcases_on,330,218,54,205,2,63,3,3,2,1
is_strict_total_order.drec,379,368,63,204,11,224,12,5,3,1
is_strict_weak_order.drec,379,308,63,204,7,164,7,3,2,1
bool.sizeof._main.equations._eqn_1,43,65,5,31,3,49,7,3,4,1
is_total_preorder.drec,379,246,63,204,4,99,6,4,3,1
is_total_preorder.drec_on,377,246,63,204,4,99,6,4,3,1
is_irrefl.dcases_on,322,211,56,216,2,51,2,2,2,1
is_equiv.drec,379,251,63,204,5,104,6,3,2,1
is_equiv.dcases_on,377,251,63,204,5,104,6,3,2,1
is_preorder.dcases_on,377,224,63,204,3,77,4,3,2,1
is_equiv.drec_on,377,251,63,204,5,104,6,3,2,1
is_idempotent.drec_on,330,218,54,205,2,63,3,3,2,1
is_linear_order.drec,379,312,63,204,9,165,11,5,3,1
acc.cases_on,324,222,52,185,1,56,2,2,2,1
is_irrefl.drec,322,209,52,216,2,49,2,2,2,1
is_preorder.drec_on,377,224,63,204,3,77,4,3,2,1
is_strict_order.drec,379,232,63,204,4,85,4,3,2,1
reader_t.lift.equations._eqn_1,161,297,23,104,10,231,11,5,2,1
bxor._sunfold,87,53,15,32,1,14,4,3,3,1
is_per.drec_on,377,228,63,204,3,81,4,3,2,1
is_strict_order.dcases_on,377,232,63,204,4,85,4,3,2,1
is_per.dcases_on,377,228,63,204,3,81,4,3,2,1
is_strict_weak_order.drec_on,377,308,63,204,7,164,7,3,2,1
is_partial_order.drec_on,377,270,63,204,6,123,7,4,2,1
punit.sizeof._main.equations._eqn_1,43,62,5,31,3,46,6,3,3,1
string.to_list.equations._eqn_1,50,996,5,35,12,981,17,7,4,1
string.to_list._main.equations._eqn_1,50,996,5,35,12,981,17,7,4,1
function.curry.equations._eqn_1,168,118,45,133,2,58,3,3,2,1
is_strict_total_order.dcases_on,377,369,63,204,11,225,12,5,3,1
punit.sizeof.equations._eqn_1,43,62,5,31,3,46,6,3,3,1
is_irrefl.drec_on,322,211,56,216,2,51,2,2,2,1
is_strict_total_order.drec_on,377,369,63,204,11,225,12,5,3,1
monad_state.rec_on,279,264,28,171,3,117,4,3,2,1
is_partial_order.drec,379,269,63,204,6,122,7,4,2,1
set.has_sep,103,86,23,53,2,36,3,3,2,1
is_idempotent.drec,330,212,50,205,2,57,3,3,2,1
is_strict_weak_order.dcases_on,377,308,63,204,7,164,7,3,2,1
is_total_preorder.dcases_on,377,246,63,204,4,99,6,4,3,1
is_strict_order.drec_on,377,232,63,204,4,85,4,3,2,1
is_preorder.drec,379,224,63,204,3,77,4,3,2,1
is_per.drec,379,228,63,204,3,81,4,3,2,1
is_partial_order.dcases_on,377,270,63,204,6,123,7,4,2,1
is_linear_order.drec_on,377,313,63,204,9,166,11,5,3,1
bool.sizeof.equations._eqn_1,43,65,5,31,3,49,7,3,4,1
sizeof_measure,150,132,31,79,3,39,6,5,3,1
setoid.r,414,401,25,284,2,127,3,2,2,1
trans,333,193,61,209,1,42,2,2,2,1
list.head._main,239,170,30,125,2,43,4,4,3,1
io.mode.has_sizeof_inst,128,90,11,75,3,51,9,6,6,1
list.head._sunfold,239,170,30,125,2,43,4,4,3,1
set.has_insert,123,109,24,62,3,34,5,4,3,1
monad_functor_t_refl.equations._eqn_1,277,199,19,198,2,88,3,3,2,1
set.has_singleton.equations._eqn_1,141,109,16,101,2,55,3,3,2,1
function.on_fun.equations._eqn_1,91,79,53,67,1,42,2,2,2,1
symm_of,247,153,40,160,1,36,2,2,2,1
is_left_distrib.cases_on,329,270,33,194,2,90,3,3,2,1
is_right_distrib.rec_on,344,287,33,206,2,94,3,3,2,1
is_left_distrib.rec_on,329,270,33,194,2,90,3,3,2,1
classical.inhabited_of_exists,209,146,25,112,3,49,4,3,2,1
string.mk_iterator._main.equations._eqn_1,67,1014,7,48,13,995,19,7,4,1
is_right_distrib.cases_on,344,287,33,206,2,94,3,3,2,1
function.equiv.equations._eqn_1,106,89,31,79,2,51,3,2,2,1
string.mk_iterator.equations._eqn_1,67,1014,7,48,13,995,19,7,4,1
has_div.no_confusion_type,249,149,55,157,2,27,3,3,2,1
is_symm.dcases_on,349,216,54,220,1,53,2,2,2,1
has_sdiff.no_confusion_type,249,149,55,157,2,27,3,3,2,1
decidable.by_contradiction,180,137,27,102,2,41,3,3,3,1
has_mod.no_confusion_type,249,149,55,157,2,27,3,3,2,1
has_inter.no_confusion_type,249,149,55,157,2,27,3,3,2,1
string.iterator.has_next,215,1090,21,130,13,985,20,7,4,1
string.iterator.has_next._main,215,1090,21,130,13,985,20,7,4,1
has_dvd.no_confusion_type,243,147,54,160,2,27,3,3,2,1
has_add.no_confusion_type,249,149,55,157,2,27,3,3,2,1
monad_io.iterate,364,454,38,273,10,272,12,6,3,1
io_core_is_monad_fail,419,1474,34,281,24,1253,32,8,4,2
default.sizeof._main.equations._eqn_1,39,57,5,25,2,41,5,3,3,1
string.iterator.has_prev,215,1090,22,130,13,985,20,7,4,1
string.iterator.has_prev._main,215,1090,22,130,13,985,20,7,4,1
smt_config.no_confusion_type,325,1567,119,158,21,1428,30,10,5,1
has_le.no_confusion_type,243,147,54,160,2,27,3,3,2,1
is_symm.drec_on,349,216,54,220,1,53,2,2,2,1
environment.projection_info.no_confusion_type,321,1503,119,152,17,1368,25,9,5,1
except.to_option,256,175,27,147,2,56,6,5,3,1
has_subset.no_confusion_type,243,147,54,160,2,27,3,3,2,1
int.of_nat_one,49,63,5,38,3,54,8,5,4,1
has_equiv.no_confusion_type,243,147,54,157,2,27,3,3,2,1
has_ssubset.no_confusion_type,243,147,54,160,2,27,3,3,2,1
has_sub.no_confusion_type,249,149,55,157,2,27,3,3,2,1
has_mul.no_confusion_type,249,149,55,157,2,27,3,3,2,1
string.iterator.has_next._sunfold,215,1090,21,130,13,985,20,7,4,1
has_append.no_confusion_type,249,149,55,157,2,27,3,3,2,1
has_union.no_confusion_type,249,149,55,157,2,27,3,3,2,1
is_symm.drec,352,211,50,220,1,46,2,2,2,1
let_value_eq,274,147,50,155,1,35,2,2,2,1
monad_state_adapter.adapt_state,541,347,71,346,2,87,3,3,2,1
has_lt.no_confusion_type,243,147,54,160,2,27,3,3,2,1
string.iterator.has_prev._sunfold,215,1090,22,130,13,985,20,7,4,1
psigma.skip_left.equations._eqn_1,220,249,23,157,4,159,5,5,3,1
coe_trans_aux,370,238,62,198,2,48,3,2,2,1
exists_prop_decidable._match_2,166,110,27,88,1,26,2,2,2,1
heq.drec_on,489,273,91,319,1,49,2,2,2,1
mjoin,355,347,59,221,8,182,9,4,2,1
coe_sort_trans,380,250,64,204,2,52,3,2,2,1
monad.join,355,347,59,221,8,182,9,4,2,1
and.swap,215,117,29,103,1,22,2,2,2,1
heq.dcases_on,489,273,91,319,1,49,2,2,2,1
heq.drec,489,269,79,319,1,46,2,2,2,1
nat.lt_of_succ_le,13,56,6,7,2,53,5,4,3,1
trichotomous,-101
punit.has_sizeof.equations._eqn_1,76,82,6,61,4,64,7,4,3,1
right_commutative.equations._eqn_1,123,86,42,86,1,44,2,2,2,1
function.swap.equations._eqn_1,113,89,41,92,1,43,2,2,2,1
strict_weak_order.equiv.equations._eqn_1,93,83,23,59,3,52,3,3,2,1
left_commutative.equations._eqn_1,116,83,48,83,1,42,2,2,2,1
bool.has_sizeof.equations._eqn_1,75,85,6,60,4,67,8,4,4,1
not_and_self,226,163,24,147,3,40,3,2,2,1
list.head,239,170,30,125,2,43,4,4,3,1
monad_io_is_monad_fail,428,1476,49,281,24,1253,32,8,4,1
is_cond_left_inv.rec_on,433,324,54,230,2,87,3,3,2,1
is_total.drec,359,237,50,234,2,64,4,3,3,1
or_eq_of_eq,437,278,27,228,3,63,6,5,3,1
is_cond_right_inv.cases_on,432,323,54,230,2,87,3,3,2,1
is_cond_right_inv.rec_on,432,323,54,230,2,87,3,3,2,1
is_total.dcases_on,358,243,54,234,2,72,4,3,3,1
is_cond_left_inv.cases_on,433,324,54,230,2,87,3,3,2,1
is_total.drec_on,358,243,54,234,2,72,4,3,3,1
