tactic.simp_config.trace_lemmas._default.equations._eqn_1,35,43,3,25,2,34,5,3,3
tactic.rewrite_cfg.occs._default.equations._eqn_1,35,88,3,25,4,79,11,5,4
tactic.dsimp_config.beta._default.equations._eqn_1,35,43,3,25,2,34,4,3,3
feature_search.predictor_cfg.type._default.equations._eqn_1,35,45,3,25,2,36,6,4,4
tactic.apply_cfg.auto_param._default.equations._eqn_1,35,43,3,25,2,34,4,3,3
tactic.simp_config.eta._default.equations._eqn_1,35,43,3,25,2,34,4,3,3
cc_config.em._default.equations._eqn_1,35,43,3,25,2,34,4,3,3
nat.below,121,117,22,56,4,22,6,4,3
int.has_zero,33,51,4,18,3,46,8,5,3
function.left_inverse,61,47,25,20,1,9,2,2,2
exists_unique,97,79,27,37,3,5,4,3,2
function.comp,33,25,30,7,0,12,1,1,1
tactic.dsimp_config.beta,134,178,24,80,4,96,11,8,6
tactic.dsimp_config.unfold_reducible,134,178,21,80,4,96,11,8,6
arbitrary,101,70,13,55,1,21,2,2,2
tactic.dsimp_config.max_steps,134,178,30,80,4,96,11,8,6
tactic.dsimp_config.md,135,178,31,80,4,96,11,8,6
tactic.dsimp_config.single_pass,134,178,28,80,4,96,11,8,6
tactic.dsimp_config.iota,134,178,22,80,4,96,11,8,6
tactic.unfold_proj_config.cases_on,69,140,11,42,5,112,12,9,6
tactic.dsimp_config.memoize,134,178,20,80,4,96,11,8,6
tactic.dunfold_config.cases_on,69,140,11,42,5,112,12,9,6
tactic.dsimp_config.zeta,134,178,25,80,4,96,11,8,6
list.as_string.equations._eqn_1,48,1006,5,34,13,990,18,7,3
tactic.unfold_config.cases_on,69,142,11,42,4,114,7,6,3
tactic.dsimp_config.eta,134,178,26,80,4,96,11,8,6
tactic.dsimp_config.canonize_instances,134,178,29,80,4,96,11,8,6
nat.ibelow,115,88,22,53,3,22,5,4,3
tactic.unfold_config.rec_on,69,142,11,42,4,114,7,6,3
true.drec_on,78,46,15,41,1,13,2,2,2
tactic.dsimp_config.proj,134,178,23,80,4,96,11,8,6
true.drec,78,46,14,41,1,13,2,2,2
tactic.dsimp_config.fail_if_unchanged,134,178,27,80,4,96,11,8,6
true.dcases_on,78,46,15,41,1,13,2,2,2
tactic.unfold_proj_config.rec_on,69,140,11,42,5,112,12,9,6
int.has_coe.equations._eqn_1,98,96,6,70,4,75,8,5,3
nonempty.cases_on,84,54,22,36,1,16,2,2,2
tactic.dunfold_config.rec_on,69,140,11,42,5,112,12,9,6
flip,34,26,31,9,0,12,1,1,1
has_lt.lt,127,84,19,84,1,25,2,2,2
has_add.add,125,83,20,79,1,24,2,2,2
has_append.append,125,83,20,79,1,24,2,2,2
has_le.le,127,84,19,84,1,25,2,2,2
has_sub.sub,125,83,20,79,1,24,2,2,2
int.has_one,40,52,5,20,3,46,8,5,3
bool.cases_on,85,56,18,42,1,20,3,3,3
has_mul.mul,125,83,20,79,1,24,2,2,2
has_div.div,125,83,20,79,1,24,2,2,2
has_mod.mod,125,83,20,79,1,24,2,2,2
transitive,81,29,37,27,0,6,1,1,1
has_equiv.equiv,127,84,19,84,1,25,2,2,2
has_dvd.dvd,127,84,19,84,1,25,2,2,2
io.process.spawn_args.stderr,120,1105,17,75,16,1050,24,10,4
function.injective,100,56,35,33,1,7,2,2,2
id.monad_run,79,71,11,61,1,39,2,2,2
has_subset.subset,127,84,19,84,1,25,2,2,2
bool.rec_on,85,56,18,42,1,20,3,3,3
has_ssubset.ssubset,127,84,19,84,1,25,2,2,2
io.process.spawn_args.stdin,120,1105,19,75,16,1050,24,10,4
has_sdiff.sdiff,125,83,20,79,1,24,2,2,2
set.has_mem,77,64,12,44,1,34,2,2,2
io.process.spawn_args.cmd,118,1105,21,74,16,1050,24,10,4
smt.select,19,16,13,4,0,8,1,1,1
is_dec_eq,105,78,25,37,3,17,5,3,3
string.inhabited.equations._eqn_1,81,1015,7,61,14,1004,20,7,3
io.process.spawn_args.stdout,120,1105,18,75,16,1050,24,10,4
has_inter.inter,125,83,20,79,1,24,2,2,2
subsingleton_prop,94,68,9,55,2,37,3,3,2
anti_symmetric,91,48,28,32,1,6,2,2,2
has_union.union,125,83,20,79,1,24,2,2,2
pprod.fst,178,119,23,85,1,30,2,2,2
string_imp.cases_on,75,1009,11,46,12,981,17,7,3
or.swap,178,106,9,85,1,25,4,3,3
prod.fst,178,118,23,85,1,29,2,2,2
prod.snd,178,118,21,86,1,29,2,2,2
monad.to_applicative,141,239,19,80,8,179,9,4,2
monad.to_has_bind,140,239,19,82,8,179,9,4,2
feature_search.predictor_type.bayes.inj_arrow,22,49,6,4,3,43,6,4,4
vm_decl_kind.cfun.inj_arrow,22,49,6,4,3,43,6,4,4
binder_info.strict_implicit.inj_arrow,22,56,6,4,3,50,8,6,6
pprod.snd,178,119,21,86,1,30,2,2,2
widget.mouse_event_kind.on_mouse_leave.inj_arrow,22,49,6,4,3,43,6,4,4
implies.equations._eqn_1,43,47,9,29,1,27,2,2,2
vm_obj_kind.simple.inj_arrow,22,83,6,4,3,77,17,15,15
environment.implicit_infer_kind.none.inj_arrow,22,49,6,4,3,43,6,4,4
bool.ff.inj_arrow,22,47,6,4,3,41,5,3,3
vm_decl_kind.bytecode.inj_arrow,22,49,6,4,3,43,6,4,4
binder_info.aux_decl.inj_arrow,22,56,6,4,3,50,8,6,6
congr_arg_kind.cast.inj_arrow,22,59,6,4,3,53,9,7,7
tactic.transparency.instances.inj_arrow,22,56,6,4,3,50,8,6,6
reducibility_hints.abbrev.inj_arrow,22,78,6,4,5,72,10,5,4
tactic.transparency.reducible.inj_arrow,22,56,6,4,3,50,8,6,6
expr.coord.app_fn.inj_arrow,22,68,6,4,3,62,12,10,10
vm_obj_kind.closure.inj_arrow,22,83,6,4,3,77,17,15,15
string_imp.rec_on,75,1009,11,46,12,981,17,7,3
io.process.stdio.piped.inj_arrow,22,49,6,4,3,43,6,4,4
congr_arg_kind.fixed_no_param.inj_arrow,22,59,6,4,3,53,9,7,7
io.process.stdio.null.inj_arrow,22,49,6,4,3,43,6,4,4
vm_obj_kind.options.inj_arrow,22,83,6,4,3,77,17,15,15
vm_obj_kind.environment.inj_arrow,22,83,6,4,3,77,17,15,15
format.color.blue.inj_arrow,22,62,6,4,3,56,10,8,8
tactic.transparency.all.inj_arrow,22,56,6,4,3,50,8,6,6
ordering.lt.inj_arrow,22,49,6,4,3,43,6,4,4
vm_obj_kind.format.inj_arrow,22,83,6,4,3,77,17,15,15
congr_arg_kind.fixed.inj_arrow,22,59,6,4,3,53,9,7,7
vm_obj_kind.native_closure.inj_arrow,22,83,6,4,3,77,17,15,15
congr_arg_kind.heq.inj_arrow,22,59,6,4,3,53,9,7,7
occurrences.all.inj_arrow,22,92,6,4,5,86,10,5,4
false_implies_iff,110,87,14,63,3,29,3,3,2
expr.coord.pi_body.inj_arrow,22,68,6,4,3,62,12,10,10
expr.coord.lam_body.inj_arrow,22,68,6,4,3,62,12,10,10
eq_true_intro,134,108,11,63,3,50,4,3,2
io.mode.read_write.inj_arrow,22,53,6,4,3,47,7,5,5
tactic.new_goals.non_dep_first.inj_arrow,22,49,6,4,3,43,6,4,4
vm_obj_kind.other.inj_arrow,22,83,6,4,3,77,17,15,15
expr.coord.elet_assignment.inj_arrow,22,68,6,4,3,62,12,10,10
reducibility_hints.opaque.inj_arrow,22,78,6,4,5,72,10,5,4
binder_info.default.inj_arrow,22,56,6,4,3,50,8,6,6
tactic.interactive.case_tag.match_result.exact_match.inj_arrow,22,49,6,4,3,43,6,4,4
feature_search.predictor_type.knn.inj_arrow,22,49,6,4,3,43,6,4,4
widget.mouse_event_kind.on_mouse_enter.inj_arrow,22,49,6,4,3,43,6,4,4
tactic.transparency.none.inj_arrow,22,56,6,4,3,50,8,6,6
io.mode.append.inj_arrow,22,53,6,4,3,47,7,5,5
tactic.new_goals.all.inj_arrow,22,49,6,4,3,43,6,4,4
format.color.red.inj_arrow,22,62,6,4,3,56,10,8,8
expr.coord.elet_var_type.inj_arrow,22,68,6,4,3,62,12,10,10
io.mode.read.inj_arrow,22,53,6,4,3,47,7,5,5
format.color.cyan.inj_arrow,22,62,6,4,3,56,10,8,8
expr.coord.pi_var_type.inj_arrow,22,68,6,4,3,62,12,10,10
format.color.green.inj_arrow,22,62,6,4,3,56,10,8,8
tactic.new_goals.non_dep_only.inj_arrow,22,49,6,4,3,43,6,4,4
vm_decl_kind.builtin.inj_arrow,22,49,6,4,3,43,6,4,4
expr.coord.lam_var_type.inj_arrow,22,68,6,4,3,62,12,10,10
bool.tt.inj_arrow,22,47,6,4,3,41,5,3,3
congr_arg_kind.subsingleton_inst.inj_arrow,22,59,6,4,3,53,9,7,7
io.mode.write.inj_arrow,22,53,6,4,3,47,7,5,5
tactic.interactive.case_tag.match_result.no_match.inj_arrow,22,49,6,4,3,43,6,4,4
io.process.stdio.inherit.inj_arrow,22,49,6,4,3,43,6,4,4
ordering.eq.inj_arrow,22,49,6,4,3,43,6,4,4
vm_obj_kind.name.inj_arrow,22,83,6,4,3,77,17,15,15
tactic.transparency.semireducible.inj_arrow,22,56,6,4,3,50,8,6,6
vm_obj_kind.tactic_state.inj_arrow,22,83,6,4,3,77,17,15,15
binder_info.implicit.inj_arrow,22,56,6,4,3,50,8,6,6
vm_obj_kind.declaration.inj_arrow,22,83,6,4,3,77,17,15,15
vm_obj_kind.constructor.inj_arrow,22,83,6,4,3,77,17,15,15
nat.zero.inj_arrow,22,52,6,4,3,46,5,3,3
environment.implicit_infer_kind.implicit.inj_arrow,22,49,6,4,3,43,6,4,4
ordering.gt.inj_arrow,22,49,6,4,3,43,6,4,4
vm_obj_kind.mpz.inj_arrow,22,83,6,4,3,77,17,15,15
vm_obj_kind.expr.inj_arrow,22,83,6,4,3,77,17,15,15
environment.implicit_infer_kind.relaxed_implicit.inj_arrow,22,49,6,4,3,43,6,4,4
widget.mouse_event_kind.on_click.inj_arrow,22,49,6,4,3,43,6,4,4
interactive.loc.wildcard.inj_arrow,22,1397,6,4,18,1391,27,8,4
feature_search.predictor_type.mepo.inj_arrow,22,49,6,4,3,43,6,4,4
tactic.interactive.case_tag.match_result.fuzzy_match.inj_arrow,22,49,6,4,3,43,6,4,4
format.color.pink.inj_arrow,22,62,6,4,3,56,10,8,8
smt.array.equations._eqn_1,43,48,9,29,1,28,2,2,2
name.anonymous.inj_arrow,22,1368,6,4,16,1362,23,8,4
format.color.grey.inj_arrow,22,62,6,4,3,56,10,8,8
expr.coord.elet_body.inj_arrow,22,68,6,4,3,62,12,10,10
expr.coord.app_arg.inj_arrow,22,68,6,4,3,62,12,10,10
format.color.orange.inj_arrow,22,62,6,4,3,56,10,8,8
binder_info.inst_implicit.inj_arrow,22,56,6,4,3,50,8,6,6
vm_obj_kind.level.inj_arrow,22,83,6,4,3,77,17,15,15
congr_arg_kind.eq.inj_arrow,22,59,6,4,3,53,9,7,7
iff.mpr,129,93,19,64,1,24,2,2,2
iff.mp,131,94,18,64,1,24,2,2,2
sizeof,116,91,17,72,2,37,4,4,3
not_false_iff,89,71,7,53,3,29,3,3,2
to_string,116,1039,17,72,13,988,18,7,3
repr,116,1039,17,72,13,988,18,7,3
bool.sizeof,11,30,3,3,2,27,6,4,3
bool.sizeof._main,11,30,3,3,2,27,6,4,3
punit.sizeof,11,28,3,3,2,25,5,3,3
punit.sizeof._main,11,28,3,3,2,25,5,3,3
true_or,139,100,12,83,3,43,6,5,3
id.def,39,37,6,25,1,20,2,2,2
function.comp_left,41,29,33,9,0,12,1,1,1
cast,162,106,24,79,1,28,2,2,2
nonempty_of_inhabited,118,86,14,64,2,29,3,2,2
auto_param_eq,39,1373,6,25,15,1357,22,8,4
opt_param_eq,39,43,6,25,1,26,2,2,2
io.process.spawn_args.cwd,133,1106,17,88,16,1050,24,10,4
or_true,141,99,12,82,3,42,5,5,3
subrelation,60,28,32,18,0,9,1,1,1
function.comp_right,40,29,35,9,0,12,1,1,1
right_inverse,65,49,29,22,1,9,2,2,2
io.process.spawn_args.args,130,1106,21,88,16,1050,24,10,4
combinator.S,42,29,33,11,0,13,1,1,1
bool.sizeof._sunfold,11,30,3,3,2,27,6,4,3
empty_relation.equations._eqn_1,52,54,7,45,2,29,2,2,2
punit.sizeof._sunfold,11,28,3,3,2,25,5,3,3
has_lift_t.lift,173,113,24,97,1,29,2,2,2
has_coe_t.coe,173,113,24,97,1,29,2,2,2
has_coe.coe,173,113,24,97,1,29,2,2,2
associative,81,52,31,22,1,7,2,2,2
exists.intro,110,75,22,67,1,29,2,2,2
subsingleton_info.cases_on,76,72,11,50,2,37,4,4,3
has_well_founded.r,147,144,21,86,3,76,4,3,2
inv_image,46,30,37,11,0,12,1,1,1
mt,30,24,24,7,1,12,1,1,1
std_gen.cases_on,76,76,11,50,2,41,4,4,3
has_coe_to_sort.coe,178,119,25,100,1,31,2,2,2
default.sizeof._main,5,23,3,1,1,21,4,3,3
tactic.delta_config.cases_on,78,84,11,51,3,49,6,5,3
ematch_config.cases_on,76,76,11,50,2,41,4,4,3
pos.cases_on,76,76,11,50,2,41,4,4,3
feature_search.predictor_cfg.cases_on,78,103,11,51,4,71,8,6,4
has_singleton.singleton,178,118,25,100,1,31,2,2,2
has_coe_t_aux.coe,173,113,24,97,1,29,2,2,2
right_cancelative,113,58,38,35,1,7,2,2,2
has_lift.lift,173,113,24,97,1,29,2,2,2
subsingleton_info.rec_on,76,72,11,50,2,37,4,4,3
tactic.delta_config.rec_on,78,84,11,51,3,49,6,5,3
rsimp.config.cases_on,78,1392,11,51,15,1361,22,8,4
decidable.false.equations._eqn_1,76,79,6,59,3,58,5,4,3
left_cancelative,109,57,36,35,1,7,2,2,2
tactic.simp_intros_config.rec_on,78,152,11,51,4,119,7,6,3
tactic.simp_intros_config.cases_on,78,152,11,51,4,119,7,6,3
feature_search.predictor_cfg.rec_on,78,103,11,51,4,71,8,6,4
ematch_config.rec_on,76,76,11,50,2,41,4,4,3
rsimp.config.rec_on,78,1392,11,51,15,1361,22,8,4
std_gen.rec_on,76,76,11,50,2,41,4,4,3
default.sizeof._sunfold,5,23,3,1,1,21,4,3,3
pos.rec_on,76,76,11,50,2,41,4,4,3
nat.le_refl,16,53,3,11,2,47,6,4,3
nat.sizeof.equations._eqn_1,37,55,4,25,2,40,4,3,3
nat.sizeof._main.equations._eqn_1,37,55,4,25,2,40,4,3,3
nat.nat_zero_eq_zero,35,48,3,25,2,39,5,3,3
sigma.fst,187,126,23,93,1,32,2,2,2
subtype.val,187,127,23,93,1,33,2,2,2
tactic.simp_config.lift_eq,167,205,39,98,3,98,6,5,3
bool.has_sizeof,38,52,4,22,3,43,7,5,3
tactic.simp_config.canonize_instances,167,205,38,98,3,98,6,5,3
tactic.simp_config.canonize_proofs,167,205,37,98,3,98,6,5,3
psigma.fst,187,127,23,93,1,33,2,2,2
tactic.simp_config.max_steps,169,205,41,98,3,98,6,5,3
id_bind,19,16,15,4,0,8,1,1,1
tactic.simp_config.iota,167,205,31,98,3,98,6,5,3
tactic.simp_config.memoize,167,205,26,98,3,98,6,5,3
tactic.simp_config.proj,167,205,32,98,3,98,6,5,3
function.curry,95,65,32,36,1,33,2,2,2
tactic.simp_config.use_axioms,167,205,36,98,3,98,6,5,3
set.has_singleton,96,79,14,50,2,32,3,3,2
alternative.to_applicative,169,255,21,101,8,179,9,5,2
and.elim,117,84,26,55,1,24,2,2,2
tactic.simp_config.beta,167,205,34,98,3,98,6,5,3
alternative.to_has_orelse,167,255,21,103,8,179,9,5,2
punit.has_sizeof,38,50,4,22,3,41,6,4,3
and.rec_on,117,84,26,55,1,24,2,2,2
tactic.simp_config.fail_if_unchanged,167,205,27,98,3,98,6,5,3
mk_str_name.equations._eqn_1,54,1378,8,38,15,1359,24,8,4
tactic.simp_config.trace_lemmas,167,205,25,98,3,98,6,5,3
nat.le.equations._eqn_1,55,86,8,39,3,67,6,4,3
tactic.simp_config.contextual,167,205,40,98,3,98,6,5,3
false.elim.equations._eqn_1,54,51,7,36,2,29,2,2,2
tactic.simp_config.zeta,167,205,35,98,3,98,6,5,3
tactic.simp_config.constructor_eq,167,205,29,98,3,98,6,5,3
tactic.simp_config.iota_eqn,167,205,30,98,3,98,6,5,3
and.cases_on,117,84,26,55,1,24,2,2,2
id_tag.equations._eqn_1,41,51,7,25,2,33,3,2,2
tactic.simp_config.single_pass,167,205,28,98,3,98,6,5,3
tactic.simp_config.eta,167,205,33,98,3,98,6,5,3
left_commutative,82,54,48,23,1,9,2,2,2
has_pure.pure,148,94,21,99,1,28,2,2,2
default.sizeof,5,23,3,1,1,21,4,3,3
ordering.cases_on,115,72,26,56,1,24,4,4,4
right_commutative,86,56,39,24,1,9,2,2,2
decidable.is_true.inj,21,68,8,1,4,63,5,4,3
feature_search.predictor_type.rec_on,115,72,26,56,1,24,4,4,4
unification_hint.cases_on,82,102,11,56,3,67,5,5,3
strict_weak_order.equiv,61,45,21,13,2,9,2,2,2
tactic.interactive.case_tag.match_result.cases_on,115,72,26,56,1,24,4,4,4
io.process.stdio.cases_on,115,72,26,56,1,24,4,4,4
widget.mouse_event_kind.cases_on,115,72,26,56,1,24,4,4,4
tactic.new_goals.cases_on,115,72,26,56,1,24,4,4,4
or.symm,178,106,9,85,1,25,4,3,3
monad_functor_t_refl,210,153,17,131,1,60,2,2,2
monad_reader.read,184,116,23,102,1,31,2,2,2
feature_search.predictor_type.cases_on,115,72,26,56,1,24,4,4,4
reader_t.lift,108,256,19,58,9,209,10,4,2
monad_fail.fail,152,1054,21,106,13,993,18,7,3
vm_decl_kind.cases_on,115,72,26,56,1,24,4,4,4
io.process.stdio.rec_on,115,72,26,56,1,24,4,4,4
function.on_fun,48,33,45,11,0,14,1,1,1
environment.implicit_infer_kind.rec_on,115,72,26,56,1,24,4,4,4
widget.mouse_event_kind.rec_on,115,72,26,56,1,24,4,4,4
environment.implicit_infer_kind.cases_on,115,72,26,56,1,24,4,4,4
tactic.new_goals.rec_on,115,72,26,56,1,24,4,4,4
ordering.rec_on,115,72,26,56,1,24,4,4,4
tactic.interactive.case_tag.match_result.rec_on,115,72,26,56,1,24,4,4,4
vm_decl_kind.rec_on,115,72,26,56,1,24,4,4,4
unification_hint.rec_on,82,102,11,56,3,67,5,5,3
iff.elim_right,129,93,19,64,1,24,2,2,2
iff.elim_left,131,94,18,64,1,24,2,2,2
and.elim_left,109,78,17,49,1,20,2,2,2
and.elim_right,109,78,15,49,1,20,2,2,2
function.equiv,76,52,30,34,1,14,2,2,2
or_self,204,132,8,94,2,39,5,4,3
has_mem.mem,194,127,26,117,1,34,2,2,2
false_of_true_iff_false,132,99,10,64,3,29,3,3,2
has_insert.insert,192,126,27,112,1,33,2,2,2
alternative.failure,174,258,23,115,8,180,9,5,2
io.process.spawn_args.cwd._default.equations._eqn_1,53,1015,4,40,14,1006,21,7,3
has_pow.pow,189,121,26,112,1,30,2,2,2
io.process.spawn_args.args._default.equations._eqn_1,53,999,4,40,13,990,19,7,3
not_of_iff_false,129,96,13,64,2,27,2,2,2
bit0,137,89,25,80,1,24,2,2,2
or.elim,150,100,38,65,1,28,3,3,3
bnot,64,44,10,32,1,13,4,3,3
bnot._main,64,44,10,32,1,13,4,3,3
subsingleton.elim,139,96,17,94,2,38,3,3,2
string.iterator_imp.cases_on,84,1019,11,58,12,986,17,7,3
applicative.to_has_pure,210,237,25,126,6,144,7,4,2
applicative.to_functor,211,237,25,124,6,144,7,4,2
applicative.to_has_seq_left,212,237,25,126,6,144,7,4,2
applicative.to_has_seq,211,237,25,126,6,144,7,4,2
applicative.to_has_seq_right,211,237,25,126,6,144,7,4,2
string.mk_iterator,85,1016,12,53,13,985,19,7,3
string.mk_iterator._main,85,1016,12,53,13,985,19,7,3
string.to_list,72,1000,10,51,12,974,17,7,3
string.to_list._main,72,1000,10,51,12,974,17,7,3
smt_pre_config.cases_on,94,1410,11,64,16,1374,24,10,4
tactic.rewrite_cfg.cases_on,94,190,11,64,8,153,20,11,6
fun_info.cases_on,88,132,11,60,5,99,9,7,3
unification_constraint.cases_on,90,76,11,58,1,35,2,2,2
heq_self_iff_true,172,119,14,104,3,51,4,3,2
psigma.skip_left,141,198,13,80,3,41,4,4,3
string.to_list._sunfold,72,1000,10,51,12,974,17,7,3
nat.lt.equations._eqn_1,61,90,9,44,3,70,6,4,3
tactic.rewrite_cfg.rec_on,94,190,11,64,8,153,20,11,6
fun_info.rec_on,88,132,11,60,5,99,9,7,3
subsingleton.rec_on,115,97,16,64,2,45,3,3,2
string.mk_iterator._sunfold,85,1016,12,53,13,985,19,7,3
string.iterator_imp.rec_on,84,1019,11,58,12,986,17,7,3
or.rec_on,150,100,38,65,1,28,3,3,3
smt_pre_config.rec_on,94,1410,11,64,16,1374,24,10,4
unification_constraint.rec_on,90,76,11,58,1,35,2,2,2
bnot._sunfold,64,44,10,32,1,13,4,3,3
nat.cases_on,116,83,24,65,1,29,3,3,3
nat.rec_on,107,80,18,60,1,30,3,3,3
plift.cases_on,119,82,18,67,1,28,2,2,2
option_t.run,196,130,23,113,2,46,4,4,3
or_false,229,143,13,108,3,41,5,4,3
tactic.unfold_config.eta._default.equations._eqn_1,37,132,4,25,4,117,8,5,3
interactive.loc.rec_on,114,1417,18,69,16,1378,25,8,4
inhabited.cases_on,119,82,18,67,1,28,2,2,2
io.process.spawn_args.env,168,1108,18,122,16,1050,24,10,4
has_emptyc.cases_on,119,82,18,67,1,28,2,2,2
iff.rec_on,135,103,26,67,1,30,2,2,2
forall_prop_decidable._proof_1,140,89,30,79,1,31,2,2,2
tactic.rewrite_cfg.md._default.equations._eqn_1,37,110,4,25,5,95,17,7,6
has_one.rec_on,119,82,18,67,1,28,2,2,2
tactic.unfold_config.zeta._default.equations._eqn_1,37,132,4,25,4,117,8,5,3
has_zero.cases_on,119,82,18,67,1,28,2,2,2
ulift.cases_on,119,82,18,67,1,28,2,2,2
tactic.dunfold_config.md._default.equations._eqn_1,37,130,4,25,5,115,16,8,6
has_one.cases_on,119,82,18,67,1,28,2,2,2
plift.rec_on,119,82,18,67,1,28,2,2,2
has_coe_to_fun.coe,196,131,27,126,1,34,2,2,2
Exists.rec_on,133,97,26,68,1,30,2,2,2
list.inhabited.equations._eqn_1,81,86,7,59,3,63,6,4,3
tactic.unfold_config.constructor_eq._default.equations._eqn_1,37,132,4,25,4,117,8,5,3
tactic.unfold_config.canonize_instances._default.equations._eqn_1,37,132,4,25,4,117,8,5,3
ulift.rec_on,119,82,18,67,1,28,2,2,2
int.rec_on,108,97,18,68,2,45,5,5,3
iff.cases_on,135,103,26,67,1,30,2,2,2
has_emptyc.rec_on,119,82,18,67,1,28,2,2,2
has_zero.rec_on,119,82,18,67,1,28,2,2,2
io.error.rec_on,110,1046,18,70,13,999,19,7,3
tactic.unfold_proj_config.md._default.equations._eqn_1,37,130,4,25,5,115,16,8,6
set_of.equations._eqn_1,48,50,7,34,1,27,2,2,2
monad_io_terminal.cmdline_args,171,1085,16,105,14,1013,20,8,3
tactic.unfold_config.proj._default.equations._eqn_1,37,132,4,25,4,117,8,5,3
list.has_emptyc.equations._eqn_1,81,86,7,59,3,63,6,4,3
option.inhabited.equations._eqn_1,81,82,7,59,3,59,6,4,3
inhabited.rec_on,119,82,18,67,1,28,2,2,2
list.below,198,167,31,101,4,32,6,4,3
int.nonneg,82,78,11,48,4,34,6,5,3
eq_self_iff_true,157,106,14,91,3,44,4,3,2
ge,143,93,32,86,1,25,2,2,2
gt,143,93,32,86,1,25,2,2,2
band,66,47,12,32,1,14,4,3,3
band._main,66,47,12,32,1,14,4,3,3
iff_self,161,103,12,90,2,28,3,3,2
default_has_sizeof,34,44,5,20,2,36,5,4,3
implies.decidable._proof_3,38,27,17,13,1,10,1,1,1
eq_false_intro,140,111,9,67,3,50,3,3,2
bor,66,47,12,32,1,14,3,3,3
bor._main,66,47,12,32,1,14,3,3,3
function.right_inverse,60,47,29,20,1,9,2,2,2
nat.has_sizeof.equations._eqn_1,68,74,5,51,3,58,5,4,3
band._sunfold,66,47,12,32,1,14,4,3,3
list.ibelow,194,136,31,100,3,32,5,4,3
superset,143,93,32,86,1,25,2,2,2
ssuperset,143,93,32,86,1,25,2,2,2
io.get_line,175,1070,14,114,14,1015,20,8,3
function.const.equations._eqn_1,49,53,14,37,1,28,2,2,2
function.swap,54,39,31,23,0,21,1,1,1
ne.intro,17,34,11,9,2,29,2,2,2
has_sep.sep,207,134,28,128,1,36,2,2,2
or_iff_left_of_imp,219,151,15,102,2,41,5,4,3
nat.has_lt.equations._eqn_1,95,110,10,76,4,87,7,5,3
reader.equations._eqn_1,58,79,7,46,2,55,3,3,2
or_iff_right_of_imp,220,151,16,102,2,40,4,4,3
non_contradictory_intro,34,24,11,12,1,8,1,1,1
bor._sunfold,66,47,12,32,1,14,3,3,3
eq.rec_on,177,110,39,82,1,29,2,2,2
nat.le_succ,73,71,4,38,2,50,6,4,3
function.has_left_inverse,82,71,30,35,2,7,3,3,2
not_true,100,73,7,59,3,29,3,3,2
has_to_string.cases_on,128,1047,18,74,13,996,18,7,3
io.mode.rec_on,148,89,35,71,1,28,5,5,5
is_total_preorder.to_is_total,169,161,17,89,4,87,6,4,3
is_total_preorder.to_is_trans,170,161,16,86,4,87,6,4,3
has_repr.cases_on,128,1047,18,74,13,996,18,7,3
is_strict_order.to_is_irrefl,170,147,16,86,4,73,4,3,2
is_strict_weak_order.to_is_strict_order,170,226,16,86,7,152,7,3,2
is_refl.refl,157,101,18,94,1,28,2,2,2
is_preorder.to_is_refl,170,139,16,86,3,65,4,3,2
is_strict_order.to_is_trans,169,147,17,89,4,73,4,3,2
is_strict_weak_order.to_is_incomp_trans,169,226,17,89,7,152,7,3,2
is_strict_total_order.to_is_trichotomous,170,287,16,86,11,213,12,5,3
is_equiv.to_is_preorder,170,166,16,86,5,92,6,3,2
monad_io_terminal.get_line,184,1087,22,114,14,1013,20,8,3
subtype.inhabited,147,107,24,92,2,50,3,3,2
string.iterator.next_to_string,73,1015,11,45,13,985,18,7,3
string.iterator.next_to_string._main,73,1015,11,45,13,985,18,7,3
has_inv.cases_on,124,89,18,71,1,31,2,2,2
has_inv.rec_on,124,89,18,71,1,31,2,2,2
has_sizeof.cases_on,128,103,18,74,2,45,4,4,3
io.mode.cases_on,148,89,35,71,1,28,5,5,5
is_per.to_is_trans,169,143,17,89,3,69,4,3,2
has_sizeof.rec_on,128,103,18,74,2,45,4,4,3
string.iterator.next_to_string._sunfold,73,1015,11,45,13,985,18,7,3
has_repr.rec_on,128,1047,18,74,13,996,18,7,3
mk_simple_name.equations._eqn_1,52,1375,6,38,15,1358,25,8,4
has_to_string.rec_on,128,1047,18,74,13,996,18,7,3
has_neg.cases_on,124,89,18,71,1,31,2,2,2
is_linear_order.to_is_total,169,228,17,89,9,154,11,5,3
is_per.to_is_symm,170,143,16,86,3,69,4,3,2
is_equiv.to_is_symm,169,166,17,89,5,92,6,3,2
non_contradictory.equations._eqn_1,45,48,6,31,2,29,2,2,2
is_linear_order.to_is_partial_order,170,228,16,86,9,154,11,5,3
eq.cases_on,177,110,39,82,1,29,2,2,2
is_partial_order.to_is_antisymm,169,185,17,89,6,111,7,4,2
rfl.equations._eqn_1,88,57,8,58,1,28,2,2,2
is_partial_order.to_is_preorder,170,185,16,86,6,111,7,4,2
is_strict_total_order.to_is_strict_weak_order,169,287,17,89,11,213,12,5,3
is_preorder.to_is_trans,169,139,17,89,3,65,4,3,2
has_neg.rec_on,124,89,18,71,1,31,2,2,2
combinator.K.equations._eqn_1,43,46,13,25,1,27,2,2,2
lift,173,113,24,97,1,29,2,2,2
lift_t,173,113,24,97,1,29,2,2,2
coe_t,173,113,24,97,1,29,2,2,2
coe_b,173,113,24,97,1,29,2,2,2
