name,r1cs_size,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
_private.3409144537.v.equations._eqn_1,606972,340785,252351,0,66576,66576,0
dlist.apply,-1,-1,-1,-1,-1,-1,200
psum.inl.inj,997726,911410,404438,0,148275,-1,0
_private.1748694679.u.equations._eqn_1,607242,329187,259368,0,68382,68382,0
sum.inl.inj,996098,872060,378773,0,145021,-1,0
state_t.mk.inj,1314773,1761010,-1,-1,-1,-1,-1000
list.range,-1,-1,-1,-1,-1,-1,-1000
int.of_nat.inj_eq,1105566,1091379,466474,0,176955,-1,0
int.neg_succ_of_nat.inj_eq,1102232,1160608,469790,0,-1,-1,-1000
list.iota._sunfold,-1,-1,-1,-1,-1,-1,-1000
state_t.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
monad_reader.has_sizeof_inst,-1,-1,-1,-1,-1,-1,-1000
io.fs.rmdir,-1,-1,-1,-1,-1,-1,200
string.iterator.remove,-1,-1,-1,-1,-1,-1,-1000
io.fs.mkdir,-1,-1,-1,-1,-1,-1,200
string.iterator.remove._main,-1,-1,-1,-1,-1,-1,-1000
rsimp.config.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
implies_of_if_neg,945204,1023712,362004,0,125170,-1,0
list.mmap'._main,-1,-1,-1,-1,-1,-1,2
option.sizeof._main,-1,-1,-1,-1,-1,-1,-1000
psum.no_confusion,-1,-1,-1,-1,-1,-1,-1000
nat.add_one_ne_zero,-1,-1,-1,-1,-1,-1,200
list.foldr,-1,-1,-1,-1,-1,-1,-1000
option_t.run_monad_map,-1,-1,-1,-1,-1,-1,200
io.stderr,-1,-1,-1,-1,-1,-1,200
occurrences.no_confusion,-1,-1,-1,-1,-1,-1,-1000
io.fs.is_eof,-1,-1,-1,-1,-1,-1,200
state_t.run_monad_lift,-1,-1,-1,-1,-1,-1,200
expr.address.has_append,-1,-1,-1,-1,-1,-1,-1000
list.nth,-1,-1,-1,-1,-1,-1,-1000
bin_tree.binduction_on,-1,-1,-1,-1,-1,-1,-1000
list.mmap,-1,-1,-1,-1,-1,-1,200
string.iterator.prev_to_string,-1,-1,-1,-1,-1,-1,-1000
list.update_nth,-1,-1,-1,-1,-1,-1,-1000
io.fs.write,-1,-1,-1,-1,-1,-1,200
monad_io_file_system.write,-1,-1,-1,-1,-1,-1,200
io.finally,-1,-1,-1,-1,-1,-1,200
list.drop_while._main,-1,-1,-1,-1,-1,-1,-1000
list.repeat._main.equations._eqn_1,85471,11462,39148,0,7403,7403,0
sum.inl.inj_eq,-1,-1,-1,-1,-1,-1,-1000
psum.inr.inj_eq,-1,-1,-1,-1,-1,-1,-1000
monad.sequence'._sunfold,-1,-1,-1,-1,-1,-1,2
nat.add_one,68197,8000,34028,0,5895,5895,0
list.range_core.equations._eqn_1,73519,9377,33758,0,6275,6275,0
buffer.map._sunfold,-1,-1,-1,-1,-1,-1,200
buffer.map,-1,-1,-1,-1,-1,-1,200
string.push._main,-1,-1,-1,-1,-1,-1,-1000
subsingleton_info.sizeof,89641,11605,38164,0,7065,7065,0
list.drop._main.equations._eqn_2,88257,11852,39129,0,7231,7231,0
modify,644603,358054,281107,0,78896,78896,0
array.map,1099891,1208944,476870,0,-1,-1,-1000
string.str,-1,-1,-1,-1,-1,-1,-1000
put,633806,459832,281789,1,81285,81285,0
string.push._sunfold,-1,-1,-1,-1,-1,-1,-1000
state_t.bind.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
has_coe.mk.sizeof_spec,72420,8635,33384,0,6116,6116,0
list.after,-1,-1,-1,-1,-1,-1,-1000
monad_io_process.no_confusion_type,-1,-1,-1,-1,-1,-1,200
int.coe_nat_eq_coe_nat_iff,1049519,1216098,464140,0,-1,-1,-1000
monad_except_adapter.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
monad_state.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
has_seq_right.mk.sizeof_spec,71276,8645,32577,0,5982,5982,0
monad_run.mk.sizeof_spec,73124,8551,34425,0,6173,6173,0
list.mfirst._main,-1,-1,-1,-1,-1,-1,-1000
nat.bodd_zero,51957,5404,22131,0,4083,4083,0
string.has_append,-1,-1,-1,-1,-1,-1,-1000
nat.bodd_div2.equations._eqn_1,154803,22918,68729,0,13057,13057,0
well_founded.fix_eq,-1,-1,-1,-1,-1,-1,200
monad_functor.mk.sizeof_spec,78909,10365,36125,0,6697,6697,0
monad_state.mk.sizeof_spec,81852,10418,37752,0,7306,7306,0
list.map.equations._eqn_1,88118,10901,38301,0,6954,6954,0
list.map_singleton,147234,23395,66065,0,13319,13319,0
has_to_string.mk.sizeof_spec,239470,232773,106007,3,34121,34121,0
list.mem_nil_iff,93973,11629,40130,0,7261,7261,0
except_t.adapt.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.erase,-1,-1,-1,-1,-1,-1,-1000
list.nil_append,72581,9395,33773,0,6271,6271,0
option.get._sunfold,-1,-1,-1,-1,-1,-1,-1000
id.pure_eq,54638,6184,23083,0,4396,4396,0
dlist.to_list._sunfold,-1,-1,-1,-1,-1,-1,200
nat.sub_induction._main.equations._eqn_2,127077,19753,51704,0,9947,9947,0
strict_weak_order.is_equiv,-1,-1,-1,-1,-1,-1,-1000
monad_functor.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
list.lt,-1,-1,-1,-1,-1,-1,-1000
option_t.orelse.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.update_nth._sunfold,-1,-1,-1,-1,-1,-1,-1000
list.update_nth._main.equations._eqn_2,123333,18165,53868,0,9835,9835,0
list.find_index._main.equations._eqn_1,66911,8472,34102,0,6133,6133,0
list.partition._main,-1,-1,-1,-1,-1,-1,-1000
list.zip_with._main.equations._eqn_1,92796,12835,43033,0,7876,7876,0
coe_decidable_eq,-1,-1,-1,-1,-1,-1,-1000
subtype.decidable_eq,-1,-1,-1,-1,-1,-1,-1000
nat.not_lt_zero,-1,-1,-1,-1,-1,-1,-1000
prod.has_well_founded._proof_1,-1,-1,-1,-1,-1,-1,-1000
except_t.catch.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
to_bool_tt,-1,-1,-1,-1,-1,-1,-1000
buffer.foreach._main,-1,-1,-1,-1,-1,-1,200
list.lt.equations._eqn_1,58815,6420,26300,0,4564,4564,0
int.has_sizeof_inst,-1,-1,-1,-1,-1,-1,-1000
prod.sizeof,-1,-1,-1,-1,-1,-1,-1000
psum.sizeof._sunfold,-1,-1,-1,-1,-1,-1,-1000
psum.sizeof._main,-1,-1,-1,-1,-1,-1,-1000
list.length,-1,-1,-1,-1,-1,-1,-1000
list.mmap'._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,2
list.is_prefix_of._sunfold,-1,-1,-1,-1,-1,-1,-1000
list.intersperse.equations._eqn_2,131919,18001,64740,0,11579,11579,0
tactic.rewrite_cfg.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
string.has_sizeof,-1,-1,-1,-1,-1,-1,-1000
list.is_prefix_of.equations._eqn_3,72117,8863,34104,0,6090,6090,0
list.map_with_index_core._main,-1,-1,-1,-1,-1,-1,-1000
list.mfoldr._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
ordering.decidable_eq._match_4.equations._eqn_2,650209,448292,283368,0,82541,-1,0
io.proc.child.stdin.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
psigma.has_well_founded._proof_1,-1,-1,-1,-1,-1,-1,200
lean.is_release,4995,521,2503,0,473,473,0
list.unzip._sunfold,-1,-1,-1,-1,-1,-1,-1000
ordering.decidable_eq._match_4.equations._eqn_1,651823,428205,284982,0,87421,-1,0
list.span.equations._eqn_1,186730,31220,86611,0,15890,15890,0
int.bodd,-1,-1,-1,-1,-1,-1,-1000
int.bodd._main,-1,-1,-1,-1,-1,-1,-1000
list.map_accumr₂._sunfold,-1,-1,-1,-1,-1,-1,-1000
list.unzip._main.equations._eqn_1,196412,38430,80008,0,15877,15877,0
prod.decidable_eq._sunfold,-1,-1,-1,-1,-1,-1,-1000
monad.sequence.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
list.join,-1,-1,-1,-1,-1,-1,-1000
int.div2._main,-1,-1,-1,-1,-1,-1,-1000
string.iterator.to_string._sunfold,-1,-1,-1,-1,-1,-1,-1000
nat.bodd_two,51957,6118,23339,0,4340,4340,0
list.ilast._main.equations._eqn_3,62082,7513,27802,0,5003,5003,0
function.bijective.comp,-1,-1,-1,-1,-1,-1,-1000
io.fs.rmdir.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.iterate.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
list.map_with_index_core._main.equations._eqn_1,93148,12013,40542,0,7381,7381,0
nat.add_succ,-1,-1,-1,-1,-1,-1,-1000
list.has_dec_eq._match_2.equations._eqn_2,723316,571934,312757,0,97310,97310,0
_private.3913586777.to_list_aux._main,-1,-1,-1,-1,-1,-1,-1000
fin.elim0,-1,-1,-1,-1,-1,-1,-1000
subtype.eq,-1,-1,-1,-1,-1,-1,-1000
option.decidable_eq._sunfold,-1,-1,-1,-1,-1,-1,-1000
io.stderr.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
array.has_mem.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
nat.decidable_eq._main,-1,-1,-1,-1,-1,-1,-1000
list.mfoldr.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
list.mfoldl.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
setoid.mk.sizeof_spec,78280,10031,37338,0,6778,6778,0
nat.bit1_eq_succ_bit0,-1,-1,-1,-1,-1,-1,-1000
monad_io.sizeof,-1,-1,-1,-1,-1,-1,200
bin_tree.node.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
io.fs.get_line.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
exists_prop_decidable.equations._eqn_1,1232428,1667834,-1,-1,-1,-1,-1000
list.last,-1,-1,-1,-1,-1,-1,-1000
monad.mapm.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
io.finally.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
get.equations._eqn_1,688874,434529,298151,1,86391,86391,0
list.drop.equations._eqn_3,-1,-1,-1,-1,-1,-1,-1000
monad.sequence._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
dlist.has_sizeof_inst,-1,-1,-1,-1,-1,-1,200
put.equations._eqn_1,705583,479582,304624,1,93191,93191,0
list.take._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,-1000
nat.decidable_eq._main.equations._eqn_1,165263,26950,71941,0,14024,14024,0
string.iterator.remove._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.has_decidable_lt._match_1._proof_1,-1,-1,-1,-1,-1,-1,-1000
nat.shiftl'._main,-1,-1,-1,-1,-1,-1,2
monad_io_net_system.no_confusion,-1,-1,-1,-1,-1,-1,200
list.last.equations._eqn_1,151728,22731,68157,0,13319,13319,0
vector.nil._proof_1,-1,-1,-1,-1,-1,-1,200
dif_ctx_congr,-1,-1,-1,-1,-1,-1,-1000
vector.elim._proof_1,-1,-1,-1,-1,-1,-1,200
buffer.pop_back._main,-1,-1,-1,-1,-1,-1,200
if_ctx_simp_congr_prop,-1,-1,-1,-1,-1,-1,-1000
bool.decidable_eq.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
list.mem.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
list.map_cons,-1,-1,-1,-1,-1,-1,-1000
list.append._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
io.fs.get_char._proof_1,-1,-1,-1,-1,-1,-1,200
eq_ff_eq_not_eq_tt,-1,-1,-1,-1,-1,-1,-1000
nat.not_succ_le_self,-1,-1,-1,-1,-1,-1,-1000
list.all.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
string.fold.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
buffer.mem.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
string.push.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
string.iterator.insert._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
setoid.symm,-1,-1,-1,-1,-1,-1,-1000
list.after.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
list.mfirst.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
string.iterator.prevn._main.equations._eqn_1,226284,222645,108945,3,36188,36188,0
string.iterator.prevn,-1,-1,-1,-1,-1,-1,-1000
nat.mul._main.equations._eqn_1,56600,6675,25406,0,4551,4551,0
nat.mul_zero,56600,6472,24047,0,4427,4427,0
psigma.has_well_founded.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
string.iterator.nextn._main,-1,-1,-1,-1,-1,-1,-1000
lean.is_release.equations._eqn_1,51863,5931,23313,0,4266,4266,0
nat.shiftr.equations._eqn_1,56506,6497,23869,0,4472,4472,0
nat.le_antisymm,-1,-1,-1,-1,-1,-1,-1000
has_well_founded_of_has_sizeof,-1,-1,-1,-1,-1,-1,0
fin.val_zero,56600,7672,26394,0,4513,4513,0
nat.digit_succ,-1,-1,-1,-1,-1,-1,0
list.map_accumr.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
psum.sizeof._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
list.partition._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
psum.sizeof.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
int.nat_abs_eq,934798,858146,388664,1,168438,-1,0
nat.mul,-1,-1,-1,-1,-1,-1,-1000
vector.decidable_eq._proof_1,-1,-1,-1,-1,-1,-1,200
nat.zero_le,-1,-1,-1,-1,-1,-1,-1000
list.map_accumr₂._main.equations._eqn_4,-1,-1,-1,-1,-1,-1,-1000
list.nth.equations._eqn_3,-1,-1,-1,-1,-1,-1,-1000
prod.sizeof._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
reducibility_hints.regular.sizeof_spec,-1,-1,-1,-1,-1,-1,-1000
list.filter_map.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
sizeof_measure_wf,-1,-1,-1,-1,-1,-1,-1000
int.div2.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
monad_io_file_system.has_sizeof_inst,-1,-1,-1,-1,-1,-1,200
nat.shiftr._sunfold,-1,-1,-1,-1,-1,-1,-1000
ordering.decidable_eq._match_1.equations._eqn_2,990719,968535,407685,0,160906,-1,0
list.enum.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.filter_cons_of_pos,-1,-1,-1,-1,-1,-1,-1000
is_lawful_applicative.comp_map._default,-1,-1,-1,-1,-1,-1,200
vector.head,-1,-1,-1,-1,-1,-1,200
buffer.pop_back.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
nat.shiftl'._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,2
list.length_cons,-1,-1,-1,-1,-1,-1,-1000
prod.decidable_eq.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.has_subset.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
monad_io_terminal.mk.sizeof_spec,-1,-1,-1,-1,-1,-1,200
nat.to_digits._main.equations._eqn_1,131279,24719,67347,0,12262,12262,0
string.iterator.to_end.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
expr.coord.code.equations._eqn_1,52837,5951,23962,0,4365,4365,0
array.read',-1,-1,-1,-1,-1,-1,2
bin_tree.to_list.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
nat.to_digits.equations._eqn_1,131279,21970,65805,0,12238,12238,0
nat.exists_eq_succ_of_ne_zero,-1,-1,-1,-1,-1,-1,-1000
buffer.append_list._sunfold,-1,-1,-1,-1,-1,-1,200
bool_iff_false,-1,-1,-1,-1,-1,-1,-1000
buffer.append_list.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
monad_io_file_system.mk.inj,-1,-1,-1,-1,-1,-1,200
tactic.dsimp_config.max_steps._default,-1,-1,-1,-1,-1,-1,200
bool_eq_false,-1,-1,-1,-1,-1,-1,-1000
tactic.apply_cfg.mk.inj_arrow,-1,-1,-1,-1,-1,-1,-1000
list.sizeof._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
string.popn_back.equations._eqn_1,-1,-1,-1,-1,-1,-1,0
list.sizeof.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
nat.to_digits,-1,-1,-1,-1,-1,-1,-1000
vector.head.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
buffer.push_back._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.dvd_mul_right,-1,-1,-1,-1,-1,-1,0
tt_band,-1,-1,-1,-1,-1,-1,-1000
if_true_right_eq_or,-1,-1,-1,-1,-1,-1,0
dlist.cons._aux_1,-1,-1,-1,-1,-1,-1,200
tactic.dunfold_config.sizeof,-1,-1,-1,-1,-1,-1,-1000
to_bool_ff,-1,-1,-1,-1,-1,-1,-1000
vector.cons.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
int.test_bit._sunfold,-1,-1,-1,-1,-1,-1,-1000
buffer.write.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.sub.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
dlist.lazy_of_list._aux_1,-1,-1,-1,-1,-1,-1,200
fin.decidable_eq,-1,-1,-1,-1,-1,-1,-1000
nat.bit0_ne_zero,-1,-1,-1,-1,-1,-1,-1000
io.fs.put_char.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.one_lt_bit1,-1,-1,-1,-1,-1,-1,200
option_t.run_bind,-1,-1,-1,-1,-1,-1,-1000
fun_info.sizeof,-1,-1,-1,-1,-1,-1,-1000
vector.tail._sunfold,-1,-1,-1,-1,-1,-1,200
tactic.unfold_config.sizeof,-1,-1,-1,-1,-1,-1,-1000
string.to_char_buffer.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
buffer.append_list._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
tactic.simp_intros_config.has_sizeof_inst,-1,-1,-1,-1,-1,-1,-1000
int.neg_of_nat_eq_sub_nat_nat_zero,-1,-1,-1,-1,-1,-1,-1000
ite_eq_tt_distrib,-1,-1,-1,-1,-1,-1,-1000
int.has_add,-1,-1,-1,-1,-1,-1,-1000
list.length_repeat,-1,-1,-1,-1,-1,-1,200
buffer.read'.equations._eqn_1,-1,-1,-1,-1,-1,-1,2
list.decidable_mem._main.equations._eqn_1,130320,19846,55720,0,10608,10608,0
list.bag_inter._main.equations._eqn_2,95745,14470,43674,0,8424,8424,0
occurrences.neg.sizeof_spec,-1,-1,-1,-1,-1,-1,-1000
int.has_sub,-1,-1,-1,-1,-1,-1,-1000
int.le,-1,-1,-1,-1,-1,-1,-1000
vector.of_fn._sunfold,-1,-1,-1,-1,-1,-1,200
vector.elim._sunfold,-1,-1,-1,-1,-1,-1,200
nat.succ_add,-1,-1,-1,-1,-1,-1,0
nat.zero_lt_one_add,-1,-1,-1,-1,-1,-1,200
int.coe_nat_add,-1,-1,-1,-1,-1,-1,-1000
name.rec_on,-1,-1,-1,-1,-1,-1,200
expr.coord.has_lt.equations._eqn_1,456009,166980,186333,0,44794,44794,0
nat.bodd_succ,-1,-1,-1,-1,-1,-1,-1000
monad.mk.sizeof_spec,-1,-1,-1,-1,-1,-1,0
int.coe_nat_mul,-1,-1,-1,-1,-1,-1,-1000
vector.map_accumr._sunfold,-1,-1,-1,-1,-1,-1,200
unsigned.has_le,-1,-1,-1,-1,-1,-1,200
buffer.write'._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,2
unsigned.decidable_eq,-1,-1,-1,-1,-1,-1,200
vector.tail.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
interactive.loc.has_sizeof_inst,-1,-1,-1,-1,-1,-1,200
ematch_config.max_instances._default.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
occurrences.contains._main.equations._eqn_1,58236,7563,26539,0,5014,5014,0
name.get_prefix,-1,-1,-1,-1,-1,-1,200
int.add_one_le_of_lt,157908,89505,74465,1,19516,19516,0
int.add.equations._eqn_4,-1,-1,-1,-1,-1,-1,-1000
vector.elim._match_1.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
smt_pre_config.sizeof,-1,-1,-1,-1,-1,-1,200
int.of_nat_add_of_nat,-1,-1,-1,-1,-1,-1,-1000
list.has_decidable_lt._main.equations._eqn_2,118908,18632,56497,0,9987,9987,0
int.neg_succ_of_nat_add_neg_succ_of_nat,-1,-1,-1,-1,-1,-1,-1000
list.has_decidable_lt.equations._eqn_1,135206,21386,61970,0,11912,11912,0
list.has_decidable_lt.equations._eqn_3,143505,24860,66039,0,13281,13281,0
nat.bit1_succ_eq,-1,-1,-1,-1,-1,-1,-1000
vector.nth._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
vector.of_fn._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
int.mul._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,-1000
dlist.concat._sunfold,-1,-1,-1,-1,-1,-1,200
int.neg_succ_of_nat_of_nat,-1,-1,-1,-1,-1,-1,-1000
vector.eq,-1,-1,-1,-1,-1,-1,200
int.add._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
name.get_prefix._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.decidable_le._sunfold,-1,-1,-1,-1,-1,-1,-1000
dlist.append,-1,-1,-1,-1,-1,-1,200
name.get_prefix._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
name.get_prefix._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,200
nat.one_lt_bit0,-1,-1,-1,-1,-1,-1,-1000
nat.div2_succ,-1,-1,-1,-1,-1,-1,-1000
list.filter_sublist,-1,-1,-1,-1,-1,-1,-1000
int.sub_eq_add_neg,-1,-1,-1,-1,-1,-1,-1000
vector.drop._main,-1,-1,-1,-1,-1,-1,200
int.le.intro_sub,-1,-1,-1,-1,-1,-1,0
vector.map._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
list.decidable_mem._sunfold,-1,-1,-1,-1,-1,-1,-1000
reader_t.alternative,-1,-1,-1,-1,-1,-1,-1000
rsimp.config.mk.sizeof_spec,-1,-1,-1,-1,-1,-1,200
nat.div,-1,-1,-1,-1,-1,-1,-1000
int.div.equations._eqn_3,71465,9840,36081,0,6357,6357,0
int.fmod.equations._eqn_2,71465,10196,32838,0,6241,6241,0
io.put_str_ln,-1,-1,-1,-1,-1,-1,200
io.print_ln,-1,-1,-1,-1,-1,-1,200
nat.zero_sub,-1,-1,-1,-1,-1,-1,0
name.mk_numeral.sizeof_spec,-1,-1,-1,-1,-1,-1,200
_private.3275814439.name.components',-1,-1,-1,-1,-1,-1,2
smt_pre_config.mk.sizeof_spec,-1,-1,-1,-1,-1,-1,200
dlist.append._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
list.has_decidable_lt,-1,-1,-1,-1,-1,-1,-1000
vector.drop._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
list.bex_cons,-1,-1,-1,-1,-1,-1,-1000
list.union.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
int.has_lt.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
tactic.interactive.case_tag.pi.sizeof_spec,-1,-1,-1,-1,-1,-1,200
_private.3275814439.name.components'.equations._eqn_1,-1,-1,-1,-1,-1,-1,2
_private.3275814439.name.components'._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,2
name.no_confusion_type,-1,-1,-1,-1,-1,-1,200
nat.bit1_val,-1,-1,-1,-1,-1,-1,200
list.has_decidable_lt._match_1.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
nat.add_assoc,-1,-1,-1,-1,-1,-1,-1000
list.append_assoc,-1,-1,-1,-1,-1,-1,-1000
_private.3275814439.name.components'.equations._eqn_3,-1,-1,-1,-1,-1,-1,2
name.no_confusion,-1,-1,-1,-1,-1,-1,200
list.nth_le._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,-1000
list.mem_append,-1,-1,-1,-1,-1,-1,-1000
list.repr_aux._main,-1,-1,-1,-1,-1,-1,200
string.to_nat,-1,-1,-1,-1,-1,-1,200
nat.bodd_add,-1,-1,-1,-1,-1,-1,-1000
nat.lt_ge_by_cases.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
nat.has_mod.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
dlist.to_list_concat,-1,-1,-1,-1,-1,-1,200
nat.bit_val,-1,-1,-1,-1,-1,-1,200
int.neg_eq_neg_one_mul,-1,-1,-1,-1,-1,-1,200
name.mk_string.inj,-1,-1,-1,-1,-1,-1,200
string.iterator.curr._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
string.iterator.curr.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
_private.2536046397.to_nat_core._main,-1,-1,-1,-1,-1,-1,200
nat.test_bit_zero,-1,-1,-1,-1,-1,-1,200
nat.left_distrib,-1,-1,-1,-1,-1,-1,200
nat.mul_sub_right_distrib,-1,-1,-1,-1,-1,-1,200
nat.add_le_add_left,-1,-1,-1,-1,-1,-1,-1000
nat.mul_assoc,-1,-1,-1,-1,-1,-1,200
nat.dvd_trans,-1,-1,-1,-1,-1,-1,200
list.repr_aux._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,200
list.to_string_aux.equations._eqn_3,-1,-1,-1,-1,-1,-1,200
nat.bodd_add_div2,-1,-1,-1,-1,-1,-1,200
nat.div_core.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
int.rem._main,-1,-1,-1,-1,-1,-1,-1000
list.to_string_aux._main.equations._eqn_3,-1,-1,-1,-1,-1,-1,200
std_gen.random_gen,-1,-1,-1,-1,-1,-1,200
unit.has_to_string,-1,-1,-1,-1,-1,-1,200
list.to_string_aux._main.equations._eqn_4,-1,-1,-1,-1,-1,-1,200
nat.succ_mul_succ_eq,-1,-1,-1,-1,-1,-1,200
int.fdiv._sunfold,-1,-1,-1,-1,-1,-1,-1000
string.to_nat.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.binary_rec._main._pack._proof_2,-1,-1,-1,-1,-1,-1,200
ordering.has_repr._match_1,-1,-1,-1,-1,-1,-1,200
nat.dvd_sub,-1,-1,-1,-1,-1,-1,200
char.decidable_eq._proof_1,-1,-1,-1,-1,-1,-1,200
nat.shiftl_add,-1,-1,-1,-1,-1,-1,-1000
std_gen.random_gen.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
option.has_repr,-1,-1,-1,-1,-1,-1,200
list.repr_aux._main.equations._eqn_4,-1,-1,-1,-1,-1,-1,200
_private.323240743.split_core._main._pack,-1,-1,-1,-1,-1,-1,200
nat.le_of_add_le_add_left,-1,-1,-1,-1,-1,-1,-1000
list.to_string_aux._sunfold,-1,-1,-1,-1,-1,-1,200
list.is_lawful_singleton.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1000
list.repr.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
nat.repr,-1,-1,-1,-1,-1,-1,200
preorder.cases_on,-1,-1,-1,-1,-1,-1,200
option.has_repr._match_1,-1,-1,-1,-1,-1,-1,200
option.has_to_string._match_1.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
int.quot._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1000
int.div.equations._eqn_4,-1,-1,-1,-1,-1,-1,-1000
int.sub_nat_self,-1,-1,-1,-1,-1,-1,-1000
char.is_punctuation.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
ordering.has_repr._match_1.equations._eqn_2,-1,-1,-1,-1,-1,-1,200
