name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
AddCon.addMonoid.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Set.indicator_union_add_inter_apply,-1,-1,-1,-1,-1,-1,-1,-1235
Pi.nonUnitalSeminormedRing.proof_4,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.RingTheory.Polynomial.Basic._auxLemma.31,-1,-1,-1,-1,-1,-1,-1,-1238
smulCardAddSubgroup.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
TendstoUniformlyOn,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.divisionCommMonoid,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Analysis.Asymptotics.Theta._auxLemma.8,-1,-1,-1,-1,-1,-1,-1,-1238
PartitionOfUnity.mk.inj,-1,-1,-1,-1,-1,-1,-1,-1238
PartENat.ofENat_le,-1,-1,-1,-1,-1,-1,-1,-1238
Orientation.right_ne_zero_of_oangle_eq_pi,-1,-1,-1,-1,-1,-1,-1,-1238
div_le_iff_le_mul,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.prod_primes_dvd,-1,-1,-1,-1,-1,-1,-1,-1238
FinEnum.sum.proof_1,-1,-1,-1,-1,-1,-1,-1,-1235
Mathlib.Meta.Positivity.evalAddNorm.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
Trivialization.contMDiffWithinAt_snd_comp_iff₂,-1,-1,-1,-1,-1,-1,-1,-1238
HasFTaylorSeriesUpToOn.recOn,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Iso.inv,-1,-1,-1,-1,-1,-1,-1,-1238
StructureGroupoid.LocalInvariantProp.liftPropWithinAt_indep_chart_target,-1,-1,-1,-1,-1,-1,-1,-1238
ProbabilityTheory.centralMoment_two_eq_variance,-1,-1,-1,-1,-1,-1,-1,-1238
DiscreteQuotient.proj_bot_injective,-1,-1,-1,-1,-1,-1,-1,-1235
eq_or_gt_of_le,-1,-1,-1,-1,-1,-1,-1,-1238
BoxIntegral.Prepartition.filter_true,-1,-1,-1,-1,-1,-1,-1,-1238
Nat.sqrt_le_sqrt,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.SimpleFunc.restrict_univ,-1,-1,-1,-1,-1,-1,-1,-1235
ContinuousMap.sub_comp,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.MeasureTheory.Integral.IntervalIntegral._auxLemma.19,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.ModelTheory.ElementarySubstructures._auxLemma.3,-1,-1,-1,-1,-1,-1,-1,-1235
Lean.Meta.Canonicalizer.State._sizeOf_1,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.Measure.WeaklyRegular.restrict_of_measure_ne_top,-1,-1,-1,-1,-1,-1,-1,-1238
Equiv.equivCongr_symm,-1,-1,-1,-1,-1,-1,-1,-1235
MeasureTheory.IsFundamentalDomain.recOn,-1,-1,-1,-1,-1,-1,-1,-1238
FirstOrder.Language.BoundedFormula.listDecode.eq_3,-1,-1,-1,-1,-1,-1,-1,-1238
ProbabilityTheory.strong_law_aux5,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.sup_univ_eq_iSup,-1,-1,-1,-1,-1,-1,-1,-1235
Equiv.instSemigroupWithZeroShrink.eq_1,-1,-1,-1,-1,-1,-1,-1,-1235
AddSubmonoid.map_inl.match_2,-1,-1,-1,-1,-1,-1,-1,101
String.Iterator.Valid.prevn,-1,-1,-1,-1,-1,-1,-1,-1238
Submonoid.FG.map_injective,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Elab.Term.Do.ToTerm.mkJmp,-1,-1,-1,-1,-1,-1,-1,-1238
Submodule.instTop.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.MonadError.noConfusionType,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.RingTheory.AlgebraicIndependent._auxLemma.5,-1,-1,-1,-1,-1,-1,-1,-1237
realPart_idem,-1,-1,-1,-1,-1,-1,-1,-1238
BoolRing.instConcreteCategory,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.LaxMonoidal.left_unitality,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Tactic.Tauto.distribNotAux.match_1,-1,-1,-1,-1,-1,-1,-1,-1238
orderTopology_of_ordConnected,-1,-1,-1,-1,-1,-1,-1,-1238
HasDerivWithinAt.cexp,-1,-1,-1,-1,-1,-1,-1,-1238
Set.singleton_sigma,-1,-1,-1,-1,-1,-1,-1,-1235
Aesop.runTacticMAsTermElabM,-1,-1,-1,-1,-1,-1,-1,-1238
LiouvilleWith.nat_add,-1,-1,-1,-1,-1,-1,-1,-1238
Continuous.addUnits_map,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.LinearAlgebra.AffineSpace.Slope._auxLemma.1,-1,-1,-1,-1,-1,-1,-1,-1238
Submonoid.inv_inf,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Meta.smartUnfoldingReduce.go.match_1,-1,-1,-1,-1,-1,-1,-1,-1238
Real.lt_sqrt_of_sq_lt,-1,-1,-1,-1,-1,-1,-1,-1238
Set.dual_Ioi,-1,-1,-1,-1,-1,-1,-1,-1238
rootsOfUnity.mkOfPowEq.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
NonemptyInterval.one_mem_one,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.Measure.isAddLeftInvariant_addHaarMeasure,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Data.Set.Image._auxLemma.12,-1,-1,-1,-1,-1,-1,-1,-1235
CoalgEquiv.coe_toEquiv_trans,-1,-1,-1,-1,-1,-1,-1,-1238
InfHom.withTop_id,-1,-1,-1,-1,-1,-1,-1,-1238
Lattice.toSemilatticeSup,-1,-1,-1,-1,-1,-1,-1,-1238
Ordinal.lift_id\\',-1,-1,-1,-1,-1,-1,-1,-1235
CompleteSublattice.coe_copy,-1,-1,-1,-1,-1,-1,-1,-1238
Bornology.IsBounded.image_fst,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Limits.Types.colimit_sound\\',-1,-1,-1,-1,-1,-1,-1,-1238
ConvexCone.smul_mem,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.CategoryTheory.Limits.Shapes.BinaryProducts._auxLemma.2,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Json._sizeOf_4_eq,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Adjunction.conesIso.proof_3,-1,-1,-1,-1,-1,-1,-1,-1238
Monoid.exponent_eq_of_mulEquiv,-1,-1,-1,-1,-1,-1,-1,-1238
Ring.lie_def,-1,-1,-1,-1,-1,-1,-1,-1238
NNRat.mul_def,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.setIntegral_condexpL1CLM,-1,-1,-1,-1,-1,-1,-1,-1238
Setoid.quotientQuotientEquivQuotient,-1,-1,-1,-1,-1,-1,-1,-1235
List.nodup_permutations\\'Aux_of_not_mem,-1,-1,-1,-1,-1,-1,-1,-1235
Fintype.exists_sum_fiber_lt_of_sum_lt_nsmul,-1,-1,-1,-1,-1,-1,-1,-1235
UpgradedPolishSpace.noConfusion,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Parser.SyntaxStack.casesOn,-1,-1,-1,-1,-1,-1,-1,-1238
ZeroAtInftyContinuousMap.mk.injEq,-1,-1,-1,-1,-1,-1,-1,-1238
taylor_mean_remainder_lagrange,-1,-1,-1,-1,-1,-1,-1,-1238
FormalMultilinearSeries.removeZero_coeff_succ,-1,-1,-1,-1,-1,-1,-1,-1238
term.delab,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Functor.PreservesHomology.preservesKernels,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Center.Hom.mk.injEq,-1,-1,-1,-1,-1,-1,-1,-1238
AddEquiv.toMultiplicative_symm_apply_symm_apply,-1,-1,-1,-1,-1,-1,-1,-1235
Zsqrtd.lift.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
Submodule.finiteDimensional_finset_sup,-1,-1,-1,-1,-1,-1,-1,-1238
AlgHom.coe_to_nonUnitalAlgHom,-1,-1,-1,-1,-1,-1,-1,-1238
CauSeq.mul_equiv_mul,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Order.Interval.Set.Basic._auxLemma.14,-1,-1,-1,-1,-1,-1,-1,-1238
term,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Meta.Tactic.TryThis.Suggestion._sizeOf_1,-1,-1,-1,-1,-1,-1,-1,-1238
LeftInvariantDerivation.instFunLikeContMDiffMapModelWithCornersSelfTopENat,-1,-1,-1,-1,-1,-1,-1,-1238
Real.tendsto_exp_atTop,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Algebra.Group.UniqueProds._auxAddLemma.17,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.SubExpr.instFromJsonMVarId,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Localization.StrictUniversalPropertyFixedTarget.op.proof_3,-1,-1,-1,-1,-1,-1,-1,-1238
Additive.orderedAddCommGroup.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Polynomial.reverse.eq_1,-1,-1,-1,-1,-1,-1,-1,-1238
GroupCat.free.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
CommGroup.toDistribLattice.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Compiler.LCNF.Simp.ConstantFold.getBoolLit.match_1,-1,-1,-1,-1,-1,-1,-1,-1238
isLittleO_log_rpow_rpow_atTop,-1,-1,-1,-1,-1,-1,-1,-1238
Aesop.MVarClusterRef.checkIntroducedMVars,-1,-1,-1,-1,-1,-1,-1,-1238
Polynomial.quotientSpanXSubCAlgEquivAux1.proof_1,-1,-1,-1,-1,-1,-1,-1,-1235
Associated.prime,-1,-1,-1,-1,-1,-1,-1,-1238
PartialHomeomorph.pi.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
instUniformSpaceMulOpposite,-1,-1,-1,-1,-1,-1,-1,-1238
CochainComplex.HomComplex.Cocycle.cochain_ofHom_homOf_eq_coe,-1,-1,-1,-1,-1,-1,-1,-1238
QuotientGroup.equivQuotientZPowOfEquiv.proof_6,-1,-1,-1,-1,-1,-1,-1,-1235
Finset.coe_singletonMonoidHom,-1,-1,-1,-1,-1,-1,-1,-1235
Positive.instLinearOrderedCommGroupSubtypeLtOfNat.proof_6,-1,-1,-1,-1,-1,-1,-1,-1238
Nat.reduceEqDiff.match_1,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Linear.preadditiveIntLinear,-1,-1,-1,-1,-1,-1,-1,-1238
ENNReal.tsum_top,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.OuterMeasure.trim_le_trim_iff,-1,-1,-1,-1,-1,-1,-1,-1238
dirSupInacc_iff_forall_sSup,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.AlgebraicGeometry.Properties._auxLemma.9,-1,-1,-1,-1,-1,-1,-1,-1235
Monoid.CoprodI.iSup_mrange_of,-1,-1,-1,-1,-1,-1,-1,-1238
FormalMultilinearSeries.derivSeries.proof_11,-1,-1,-1,-1,-1,-1,-1,-1238
exists_continuous_zero_one_of_isCompact,-1,-1,-1,-1,-1,-1,-1,-1238
MeasurableSpace.measurableSingletonClass_of_countablySeparated,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.JordanDecomposition.mk.injEq,-1,-1,-1,-1,-1,-1,-1,-1238
borel_eq_generateFrom_Ici,-1,-1,-1,-1,-1,-1,-1,-1238
Computation.thinkN_terminates,-1,-1,-1,-1,-1,-1,-1,101
summable_powerSeries_of_norm_lt,-1,-1,-1,-1,-1,-1,-1,-1238
ContinuousAlternatingMap.cons_smul,-1,-1,-1,-1,-1,-1,-1,-1238
IndepMatroid.matroid.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
Fin.cast_natAdd,-1,-1,-1,-1,-1,-1,-1,-1234
CategoryTheory.Limits.biproduct.conePointUniqueUpToIso_hom,-1,-1,-1,-1,-1,-1,-1,-1238
SubringClass.toCommRing.proof_18,-1,-1,-1,-1,-1,-1,-1,-1238
rightLim_eq_of_tendsto,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.snormEssSup_indicator_le,-1,-1,-1,-1,-1,-1,-1,-1238
Int.eq_of_mul_eq_mul_left,-1,-1,-1,-1,-1,-1,-1,-1234
Set.iUnion_iUnion_eq_right,-1,-1,-1,-1,-1,-1,-1,-1238
continuousVAdd_inf,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Analysis.Convex.Uniform._auxLemma.2,-1,-1,-1,-1,-1,-1,-1,-1238
definition.proof_1._.Mathlib.RingTheory.ClassGroup._hyg.183,-1,-1,-1,-1,-1,-1,-1,-1238
ENNReal.add_lt_add_left,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.IsVanKampenColimit.whiskerEquivalence,-1,-1,-1,-1,-1,-1,-1,-1238
_auto._.Mathlib.Topology.ContinuousFunction.NonUnitalFunctionalCalculus._hyg.10488,-1,-1,-1,-1,-1,-1,-1,-1238
Submonoid.leftInv_leftInv_le,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.instFaithfulSheafSheafCompose,-1,-1,-1,-1,-1,-1,-1,-1238
BitVec.toNat_xor,-1,-1,-1,-1,-1,-1,-1,101
Function.const_le_const,-1,-1,-1,-1,-1,-1,-1,-1238
GromovHausdorff.GHSpace.Rep,-1,-1,-1,-1,-1,-1,-1,-1235
Lean.Elab.Term.Do.pullExitPointsAux.match_1,-1,-1,-1,-1,-1,-1,-1,-1238
Ordinal.partialOrder.proof_3,-1,-1,-1,-1,-1,-1,-1,-1235
instOneNzsNum,43715,17596017984,3755532105,16931154674,525,3272687883,288114006,1
instSeminormedCommRingRestrictScalars,-1,-1,-1,-1,-1,-1,-1,-1238
Aesop.StructuredScriptBuilder.ofTactics,-1,-1,-1,-1,-1,-1,-1,-1238
wcovBy_iff_Ioo_eq,-1,-1,-1,-1,-1,-1,-1,-1238
SimplicialObject.Splitting.toKaroubiNondegComplexIsoN₁_hom_f_f,-1,-1,-1,-1,-1,-1,-1,-1238
MultilinearMap.mkPiAlgebra.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.coe_filter_univ,-1,-1,-1,-1,-1,-1,-1,-1235
AddSubmonoid.iSup_eq_mrange_dfinsupp_sumAddHom,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.regularTopology.instEffectiveEpiComp,-1,-1,-1,-1,-1,-1,-1,-1238
EuclideanGeometry.oangle_rotate_sign,-1,-1,-1,-1,-1,-1,-1,-1238
UpperHalfPlane.im_inv_neg_coe_pos,-1,-1,-1,-1,-1,-1,-1,-1238
Complex.inv_cpow,-1,-1,-1,-1,-1,-1,-1,-1238
