name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
bool.no_confusion_type,128825,871635597,13726791301,41157161841,720,8799198845,99474694,0
sizeof_measure,-1,-1,-1,-1,-1,-1,-1,-1234
string.to_list.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
int.has_one.equations._eqn_1,117283,1077112709,10305956468,38273598158,857,7581104595,345269318,0
environment.projection_info.no_confusion_type,-1,-1,-1,-1,-1,-1,-1,-1234
string.iterator.has_next._sunfold,-1,-1,-1,-1,-1,-1,-1,-1234
refl_of,194686,613113194,16545930529,65026409337,1008,12455903048,140194370,0
reader_t.cases_on,273812,575554918,22994052320,100293565115,743,18696415933,208521107,0
transitive.equations._eqn_1,157396,834762555,17446795569,56115592223,895,11794811000,175992878,0
is_right_cancel.cases_on,230933,747915551,20471945296,74857617246,772,14931297318,347842876,0
heq_of_eq,280351,820254589,25124698580,101247446262,974,19564121438,222413988,0
right_inverse.equations._eqn_1,136062,815257556,14584303723,50385917493,1111,10476043684,173361478,0
trichotomous,-1,-1,-1,-1,-1,-1,-1,1
iff_false,326429,750859988,29371637851,113927192767,677,21508074914,145997034,0
list.tail._sunfold,196769,616370065,16003330635,64987271453,944,12492273780,152865144,0
applicative.cases_on,227463,1419179116,20374840256,74048933561,747,14373778248,703209921,0
classical.exists_true_of_nonempty,243430,965253722,22703148728,78098921121,1042,15562210120,189884105,0
is_distinct.cases_on,322446,1041502711,30452616678,113850764672,984,21763180845,328018880,0
bxor._sunfold,119929,898823181,14261050331,39621028988,1192,8356465617,94280569,0
bxor,119929,886410966,9958460247,38388729585,583,7507602437,93465395,0
exists.intro.equations._eqn_1,194073,747846071,16209088206,64201761165,738,12395080829,243322146,0
has_andthen.rec_on,287864,827529153,33862175208,104701047099,676,21704935385,225043358,0
nonempty_of_inhabited.equations._eqn_1,209590,907094385,17973291252,68839173883,876,13215447706,273016024,0
or.comm,415999,985371572,46181618395,137091154555,797,28683933260,211112542,0
strict_weak_order.equiv.equations._eqn_1,129172,978490197,11470369853,41086664183,419,8018290989,247221410,0
has_one.no_confusion_type,282897,792771101,24678591920,102005061642,671,19061040956,128935999,0
is_left_inv.left_inv,398548,726564188,34870183352,131784224145,755,25324230908,288000870,0
ordering.or_else._main.equations._eqn_2,53300,969274333,4772002302,17716286974,931,3756938608,196333677,0
decidable.by_contradiction,236673,1271015101,28239024000,76873189721,1223,16770475117,204131134,0
has_neg.no_confusion_type,298123,809078450,26572609528,106645765036,903,20317754713,137890276,0
prod.map,338797,631184058,31526850281,116745210688,399,22424078886,181413345,0
is_right_cancel.right_cancel,366962,1132407794,39688190666,129393320477,954,24758140738,290543435,0
acc.cases_on,322775,581195448,28043152652,112471035845,598,21194062922,252018831,0
function.right_inverse.equations._eqn_1,129515,756210262,10459639794,40695580480,830,7836792695,220112313,0
monad_state.cases_on,319493,1104952106,33213045805,111653741583,681,22930741431,508554076,0
has_subset.no_confusion_type,311684,806349367,29129257933,110524290824,708,21414778877,146222010,0
has_add.no_confusion_type,315575,796878624,27525110732,110574884456,891,20994197276,146615705,0
int.nat_abs_of_neg_succ_of_nat,64800,940855678,5349204669,20700447642,454,4196780715,204692949,0
nat.less_than_or_equal.drec,-1,-1,-1,-1,-1,-1,-1,-1234
is_left_distrib.rec_on,325692,756629905,34793588831,115352154549,649,23490766894,399273848,0
except.to_option,308709,831396835,27406233296,108915471593,459,20408690068,274662686,0
has_monad_lift_t_trans,-1,-1,-1,-1,-1,-1,-1,1
is_strict_order.dcases_on,424258,1098438676,44117781052,140026359780,807,29041263002,388495534,0
is_equiv.drec_on,427312,1506872120,47312425343,139886426748,1183,29534973785,471271511,0
is_strict_weak_order.dcases_on,436279,1551221211,38166872132,141135575744,833,27219928911,718933719,0
monad_functor.monad_map,498475,602698598,47035119517,158463017887,615,30871190681,273019227,0
asymm_of,352248,829198299,33533125417,120035659011,944,23104214740,232603676,0
monad_except_adapter.rec_on,415140,588463171,37375043051,136533378554,791,26492444427,313561011,0
vm_obj_kind.cases_on,435059,577126260,34104405204,140668345225,680,27212056419,398929998,0
option.get_or_else._main.equations._eqn_1,51472,804355191,4325750032,17039190635,827,3435230923,110923390,0
int.nonneg.equations._eqn_1,157549,1208741892,13158672424,55091182056,903,10681286517,330963962,0
io.process.stdio.no_confusion_type,172250,976934927,15444920008,59666220744,1006,12085597608,119120663,0
option_t.has_monad_lift,-1,-1,-1,-1,-1,-1,-1,1
tactic.interactive.case_tag.match_result.no_confusion_type,172250,903453382,15992389868,59099322131,453,11334089048,118661394,0
monad_functor_t.rec_on,417792,590671360,37751201435,138283955218,709,26930734999,344476133,0
tactic.interactive.case_tag.match_result.combine._main,148668,634725834,12570578847,53079415652,521,10306202359,120149810,0
is_cond_right_inv.cases_on,442744,1084807379,53410222747,144529321242,554,30631727642,383645275,0
feature_search.feature_cfg.no_confusion_type,435884,970188020,41118011717,142941709035,681,27683783052,216504330,0
nat.lt_succ_of_le,-1,-1,-1,-1,-1,-1,-1,-1234
mjoin,445826,2752867522,54118835781,146361328051,731,31338917619,803461559,0
and.imp,288081,821035332,29351603150,104005529887,871,20974263724,145086742,0
option.is_none.equations._eqn_2,54778,977477956,4549212735,18025216919,976,3734110164,186065715,0
string.iterator.extract._match_1.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
subtype.sizeof,357902,1005899090,32097257650,121410433562,524,22971455386,307378674,0
monad.unlessb,-1,-1,-1,-1,-1,-1,-1,1
is_antisymm.drec,443481,752342893,38536216458,143716360134,789,27411063657,291845619,0
is_asymm.drec,461902,761329647,45873545091,149081029725,733,29423211559,272240698,0
option.get_or_else.equations._eqn_2,53637,807540579,4377954821,17760132066,1066,3687657146,124376763,0
io.process.spawn_args.no_confusion_type,-1,-1,-1,-1,-1,-1,-1,-1234
is_antisymm.dcases_on,445243,1197358327,57316545819,148880822857,932,32374275636,338371763,0
